formula,2Dpfx,2Dpfy,area,CBM_GW,CBM_HSE06,CBM,Dgap_gw,Dgap_HSE06,Dgap_WSOC,Dgap,EBE,Eng,gp_gw,gp_HSE06,GWSOC,VBM_gw,VBM_HSE06,VBM,VL,VBM_HSE06-VL,CBM_HSE06-VL,TDSL
CuSe,6.919525722,6.250995833,14.32305233,-0.995335319,-2.091571667,-2.127439048,3.815928333,2.053003333,1.3089173,1.505478,1.081395,-5.116868704,3.33964,1.60684,1.389529667,-4.06866,-3.359645417,-2.805996111,1.833353667,-5.192999083,-3.924925333,1.0
CuTe,7.971954,6.244197167,15.14930983,-1.070181889,-1.769708889,-1.749240952,3.173421667,1.461109167,1.175080133,1.120850833,0.938825,-4.82000963,2.95936,1.482251667,1.21055125,-3.938846667,-2.96284625,-2.473590556,2.06568881,-5.02853506,-3.835397698,1.0
AgO,6.081508111,5.163246944,13.79262333,-1.200772181,-3.257438889,-3.112957619,5.621127222,2.881165,1.864974,1.816245,1.623531667,-8.788073426,5.4913,1.89145,1.66271875,-5.374059333,-4.756844167,-3.474764444,1.822774286,-6.579618452,-5.080213175,3.0
AgS,7.114102222,6.130344667,13.696825,-1.129688819,-2.456452778,-2.364299048,3.940545556,2.039393333,1.914758,1.83537,1.129515,-5.199007593,3.506273333,1.78714,1.752435,-4.471271333,-3.6168925,-2.996878889,1.944070095,-5.560962595,-4.400522873,1.0
AgSe,7.274873889,6.577673778,14.49794167,-1.063903708,-2.180503333,-2.125165714,3.65177,1.648431667,1.828655667,1.64435,1.091383333,-4.912983333,3.042016667,1.523016667,1.754368333,-4.269638,-3.322185833,-2.793535,1.956118381,-5.278304214,-4.136621714,1.0
AgTe,8.625350222,6.576019944,15.83530417,-1.134974917,-1.906445556,-1.83671619,3.224176111,1.331994167,1.5923345,1.292853333,0.972995,-4.408319444,2.870706667,1.433421667,1.657522917,-4.030831333,-2.875929583,-2.486163889,2.119280238,-4.995209821,-4.025725794,1.0
AuO,5.878152,4.856965167,13.5554,-1.274658181,-3.334317222,-3.053376667,4.239802778,1.75077,1.647032767,1.3766325,1.239711667,-7.296108056,3.61192,1.429317222,1.241214417,-4.800712,-4.141946667,-3.172098333,1.829850714,-5.971797381,-5.164167937,2.0
AuS,5.999317056,5.045280556,14.42824333,-1.206894403,-2.288313889,-2.485798095,2.882645,1.65906,1.213204767,1.390407833,1.046613333,-5.049914815,2.765143333,1.521123889,1.225852333,-3.953392667,-3.42488125,-2.765883333,1.886372381,-5.311253631,-4.17468627,1.0
AuSe,6.031970833,5.507557556,15.18495667,-1.208942389,-2.201198333,-2.270648095,2.753853889,1.448805833,1.140941933,1.255624833,0.953931667,-4.869581667,2.729796667,1.364385,1.271307333,-3.770380667,-3.126194583,-2.695390556,1.879396905,-5.005591488,-4.080595238,1.0
AuTe,7.027026556,6.003767889,16.39250817,-1.141474014,-1.915818333,-1.82408,2.557499444,1.211363333,1.059104433,1.096255,0.869466667,-4.804450741,2.656183333,1.298179444,1.089484917,-3.736642667,-2.723424583,-2.383866667,2.093803857,-4.81722844,-4.00962219,1.0
ZnO,5.279637222,5.132318611,11.788054,-0.818848194,-2.408248889,-2.064261429,6.588171667,3.508814167,2.365497833,1.916549167,1.605301667,-9.041796296,6.595206667,3.07481,2.087301667,-5.872899333,-4.573757083,-3.613517778,1.996710476,-6.57046756,-4.404959365,2.0
ZnS,6.035872556,5.618784611,13.58414467,-0.796415458,-1.550337222,-1.852817619,4.872332778,2.980764167,1.878121733,1.525116667,1.170628333,-5.170500926,4.065783333,2.636844444,1.7864455,-4.516716,-3.836496667,-3.145162778,2.029774286,-5.866270952,-3.580111508,3.0
ZnSe,6.041570389,5.935075611,14.45525733,-0.940045278,-1.554500556,-1.806637619,4.305246667,2.159644167,1.6160584,1.47494,1.033675,-4.93455463,3.520143333,2.255772222,1.683712167,-4.201121333,-3.604798333,-3.027293333,2.049763619,-5.654561952,-3.604264175,3.0
ZnTe,6.774690611,5.998315278,15.75330417,-1.044502944,-1.532872778,-1.69152619,3.526032222,1.676838333,1.4653645,1.267830333,0.798226667,-4.647908519,3.007496667,1.710946111,1.456735,-3.86682,-3.45801875,-2.706906667,2.096465905,-5.554484655,-3.629338683,3.0
CdO,5.259502778,5.178105778,12.7461375,-1.227154125,-2.339495556,-2.247479048,6.837334444,3.016416667,1.932781167,2.164593333,1.670866667,-8.565685741,6.680376667,2.538115,2.027435417,-5.849168667,-4.51765625,-3.572096667,2.029765476,-6.547421726,-4.369261032,2.0
CdS,6.134936667,6.077100889,14.343855,-1.062242986,-2.122852778,-1.93874381,4.572070556,2.280478333,1.957458333,1.711255833,1.098893333,-5.137702778,3.631596667,2.281182222,1.849112583,-4.472696,-3.6534275,-2.962645556,2.107837429,-5.761264929,-4.230690206,2.0
CdSe,6.660685944,6.393718611,15.01017333,-1.004008778,-1.702692222,-1.841744286,4.108157222,1.905106667,1.869890167,1.625118333,1.031373333,-4.810508889,3.275453333,2.117586111,1.872740417,-4.261442667,-3.55847,-2.949287222,2.159590476,-5.718060476,-3.862282698,2.0
CdTe,7.145175333,6.569678722,16.08726333,-1.116806194,-1.578003333,-1.693759524,3.455726111,1.5852175,1.686124,1.36715,0.847368333,-4.548939074,2.85338,1.68435,1.724361667,-3.925614667,-3.422120833,-2.700277778,2.186705714,-5.608826548,-3.764709048,3.0
HgO,3.166607056,3.292508889,13.42378583,-1.609338806,-3.3072,-2.798604286,5.627405556,1.704306667,1.707059167,1.332160833,1.304549444,-7.188765926,4.900833333,1.419271111,1.58286675,-5.47651,-4.163653333,-3.364345,1.918677381,-6.082330714,-5.225877381,2.0
HgS,3.429626,3.375756556,15.704021,-1.580823889,-3.030991667,-2.800848571,3.687609444,1.254278333,1.337217233,1.113385,1.048124444,-4.677426852,3.334493333,1.364011111,1.421304583,-4.325893333,-3.803368333,-3.10494,2.021614048,-5.824982381,-5.052605714,3.0
HgSe,3.737289,3.491781,16.676525,-1.652972194,-2.871224444,-2.693231905,3.250765,1.092901667,1.2775473,1.090425,0.956754444,-4.602910556,3.195756667,1.176584444,1.27365375,-4.124967333,-3.6475975,-3.070023333,2.063389095,-5.710986595,-4.93461354,3.0
HgTe,5.030863444,4.723730444,17.92323667,-1.502463708,-2.652238889,-2.370357143,2.904278889,1.146177917,1.1978777,1.140290333,0.806413333,-4.785717407,2.66851,1.137360278,1.194864583,-3.807261333,-3.4415425,-2.938461667,2.095566429,-5.537108929,-4.747805317,3.0
Sc2OS,5.849461778,6.953117222,17.61163383,-0.73537075,-0.308961667,-0.619637619,5.677743889,4.579028333,2.641786,2.498791667,2.175241667,-13.9904832,6.042823333,4.135747222,2.4539315,-4.357516667,-3.463105417,-2.673572222,4.196994286,-7.660099702,-4.505955952,2.0
Sc2OSe,5.978689667,6.720246444,17.78750317,-0.744915208,-0.266288333,-0.586962857,5.593916667,4.503075,2.531107867,2.472481667,2.066785,-13.76142724,5.87291,3.89674,2.424028167,-4.285698667,-3.2903875,-2.62851,4.135812857,-7.426200357,-4.40210119,2.0
Sc2OTe,6.750147444,6.951752111,17.56980767,-0.634649361,-0.146331667,-0.564317619,5.366436111,3.895258333,2.149227933,2.020958333,1.957695,-12.96138872,5.479276667,3.624641111,1.966194,-4.057667333,-3.202955833,-2.193292778,3.948919143,-7.151874976,-4.09525081,2.0
Sc2SSe,6.386011,6.721849333,17.98482583,-0.717426125,-0.372672778,-0.771294762,4.905726667,3.012475833,1.708529533,1.529010333,1.519463333,-10.71688139,5.042803333,2.942,1.711432833,-3.810056,-2.79032875,-2.291515556,3.948215429,-6.738544179,-4.320888206,2.0
Sc2STe,6.810678222,7.26513,17.61840933,-0.652435861,-0.237533889,-0.709411905,4.690220556,2.908898333,1.511669833,1.556193667,1.442385,-9.866259833,4.708443333,2.842659444,1.412017167,-3.563212667,-2.5208925,-1.981455556,3.774019714,-6.294912214,-4.011553603,2.0
Sc2SeTe,7.560891889,7.920593222,17.925849,-0.616306236,-0.155733333,-0.745800952,4.630463889,2.61716125,1.4254287,1.440087667,1.269103333,-9.621435352,4.619583333,2.769804444,1.407498,-3.410502,-2.400782917,-1.78175,3.467092857,-5.867875774,-3.62282619,2.0
Y2OS,6.345499333,6.923498444,19.39505133,-0.604723667,-0.201073333,-0.458521905,5.272095,4.35517,2.428266533,2.251586667,2.16212,-13.85318439,5.59139,3.909592222,2.489868167,-4.24102,-3.379477917,-2.553311111,4.385128571,-7.764606488,-4.586201905,2.0
Y2OSe,6.407954444,6.825983444,20.12882733,-0.569655,-0.166255556,-0.451337619,5.282422222,4.314919167,2.412560033,2.48912,2.051426667,-13.62609735,5.52457,3.791274444,2.4298015,-4.098321333,-3.256949167,-2.498451667,4.38269,-7.639639167,-4.548945556,2.0
Y2OTe,6.944572833,7.079899111,20.34895933,-0.531470097,-0.042058889,-0.515775238,5.117774444,3.677685,1.975149,2.023695,1.927348333,-12.89183526,5.33572,3.435186667,1.896243167,-3.825676,-3.118305,-2.134950556,4.093543429,-7.211848429,-4.135602317,2.0
Y2SSe,6.589892889,6.878643722,19.92876967,-0.699341542,-0.279908889,-0.733001905,4.623984444,2.959592083,1.5283093,1.557161333,1.651485,-11.16030813,4.73237,2.718163889,1.531879167,-3.500714,-2.750017917,-2.170938333,4.106191143,-6.85620906,-4.386100032,2.0
Y2STe,7.351842,7.905449278,19.72373367,-0.665405917,-0.192541111,-0.692857619,4.437113889,2.67801875,1.450920733,1.643629333,1.439545,-10.1346488,4.566983333,2.638403333,1.371595333,-3.305103333,-2.577051667,-1.914409444,3.928042571,-6.505094238,-4.120583683,2.0
Y2SeTe,7.688852667,7.916978944,22.01593117,-0.635179083,-0.263561111,-0.709078571,4.42619,2.269210833,1.451390067,1.608302,1.297901667,-9.776206111,4.394313333,2.544086667,1.423344,-3.171629333,-2.31514375,-1.780996667,3.845911429,-6.161055179,-4.10947254,2.0
La2OS,6.639430111,7.055860889,21.39480233,-0.555557,-0.062978333,-0.36396,5.139980556,4.066959167,2.438013467,2.346123333,2.025926667,-12.93816093,5.33538,3.767731667,2.499529167,-4.378317333,-3.375935,-2.410662778,4.353028286,-7.728963286,-4.416006619,2.0
La2OSe,6.625106889,7.113918,21.90874833,-0.540516,-0.023787222,-0.377988095,5.108880556,3.83532,2.4447755,2.364488333,1.985448333,-12.93594722,5.404233333,3.501023889,2.530078167,-4.330590667,-3.239238333,-2.360644444,4.332288286,-7.571526619,-4.356075508,2.0
La2OTe,7.602626278,7.503684778,21.81718467,-0.603557472,-0.098179444,-0.450163333,5.021507778,3.49661,2.115399,2.128051667,1.980191667,-12.31935611,5.180243333,3.304115556,1.991793333,-4.099619333,-3.250484167,-2.240144444,4.082062571,-7.332546738,-4.180242016,2.0
La2SSe,7.074712222,7.207844167,22.232714,-0.683918361,-0.168780556,-0.630166667,4.473426667,2.803677083,1.673085633,1.667558,1.579666667,-11.11055294,4.530523333,2.634088333,1.590953,-3.566615333,-3.023698333,-2.156444444,4.156988571,-7.180686905,-4.325769127,2.0
La2STe,7.646823111,7.783073333,22.59231033,-0.680437486,-0.201533889,-0.626344286,4.350781667,2.513597083,1.606429233,1.704752667,1.453553333,-10.08567231,4.387773333,2.614213333,1.503228,-3.427426,-2.95516,-2.047127778,3.992212381,-6.947372381,-4.19374627,2.0
La2SeTe,7.915014667,8.056869944,23.2673225,-0.664271931,-0.304788333,-0.660475714,4.392387222,2.193108333,1.517018267,1.679986333,1.332141667,-9.594507593,4.346313333,2.481846667,1.473046,-3.303254667,-2.7281725,-1.966890556,3.919446667,-6.647619167,-4.224235,2.0
Ti2OS,5.898557,6.096660222,12.97687467,-0.778895958,-0.062431667,-0.607581429,3.671075556,2.427045833,1.358411367,1.672065,1.754273333,-15.33437943,4.050043333,2.0849175,1.569305667,-3.959193333,-1.993755417,-1.747658889,4.759584571,-6.753339988,-4.822016238,2.0
Ti2OSe,6.071015556,6.169411111,13.41826633,-0.702915736,-0.005358333,-0.539345714,3.477976667,2.38886,1.341586867,1.645695667,1.661141667,-14.82690365,3.714743333,2.067391667,1.2815455,-3.907045333,-1.884710833,-1.714223889,4.791994286,-6.676705119,-4.797352619,2.0
Ti2OTe,6.574741611,6.403366667,13.34981733,-0.645628472,0.13329,-0.524839048,3.195200556,2.122980833,1.219150867,1.216739667,1.562438333,-13.77509772,3.406143333,1.894515556,1.246509667,-3.700506,-1.70950625,-1.529666667,4.63468,-6.34418625,-4.50139,2.0
Ti2SSe,6.550131,5.714153944,14.530058,-0.707236778,-0.220996667,-0.722230952,3.076778333,1.640699167,1.139540633,1.244920667,1.173186667,-12.23423824,3.250133333,1.752038889,1.095788333,-3.504876,-1.736632917,-1.739188333,4.172168571,-5.908801488,-4.393165238,2.0
Ti2STe,6.964852778,6.004390111,15.56481667,-0.629247583,-0.110427222,-0.60291,2.871975556,1.609257083,1.0153204,1.076953667,1.047838333,-11.06670083,2.894566667,1.532115,0.981521167,-3.260318,-1.394575833,-1.388836667,4.068302857,-5.46287869,-4.178730079,2.0
Ti2SeTe,7.182865556,6.453137944,15.7767445,-0.477331417,0.006348333,-0.576624762,2.811332778,1.335601667,1.000659267,1.158723,0.92453,-11.14549194,2.527373333,1.493625278,0.931631,-3.191316,-1.367398333,-1.285545556,3.913884286,-5.281282619,-3.907535952,2.0
Zr2OS,7.709471,6.716440222,14.04779967,-0.530016319,0.255678333,-0.045161429,3.342171667,2.183676667,1.3149619,1.254230667,1.594105,-20.88330907,3.349706667,1.712004444,1.357305833,-3.40553,-0.891658958,-1.038251667,5.766222857,-6.657881815,-5.510544524,2.0
Zr2OSe,7.457175111,6.634170667,14.54014967,-0.449702042,0.238259444,-0.078139048,3.241256667,2.1447975,1.301293367,1.322310667,1.54273,-20.12175541,3.352886667,1.666995,1.262860667,-3.25974,-0.879449375,-0.865123333,5.708608571,-6.588057946,-5.470349127,2.0
Zr2OTe,7.841176,6.680381278,15.413594,-0.434853667,0.237093889,-0.101765238,3.046357778,1.874149167,1.1586015,1.184295333,1.467793333,-18.77578796,2.990226667,1.631608889,1.29446575,-2.992871333,-0.540907292,-0.642249444,5.589942857,-6.130850149,-5.352848968,2.0
Zr2SSe,7.154653444,6.331866611,15.45400117,-0.630860431,-0.151578889,-0.313672857,2.913541667,1.534499583,1.164514333,1.194858333,1.051633333,-16.74998167,2.938933333,1.446165556,1.096437,-3.174299333,-0.993726875,-0.906466667,5.251391429,-6.245118304,-5.402970317,2.0
Zr2STe,7.548476444,6.688961889,15.93435083,-0.561344292,0.009195,-0.198537143,2.671678889,1.3763775,1.106104967,1.128967,0.959935,-15.74019937,2.526823333,1.487821111,1.013649417,-2.752869333,-0.654002708,-0.639508889,5.018074286,-5.672076994,-5.008879286,2.0
Zr2SeTe,7.682469167,6.990431111,16.55593683,-0.512135944,0.016076111,-0.257007619,2.600668889,1.218254167,1.101011033,1.110099,0.9058,-14.97485083,2.355623333,1.419495556,0.95961925,-2.624280667,-0.606972708,-0.654276667,4.71286,-5.319832708,-4.696783889,2.0
Hf2OS,8.261637444,6.944674111,14.38845467,-0.412399806,0.526826667,0.201389048,3.171664444,1.923788333,1.329566833,1.143927,1.485021667,-20.83288185,3.2457,1.419776389,1.2150485,-3.321233333,-0.662590833,-0.71952,6.234511429,-6.897102262,-5.707684762,2.0
Hf2OSe,8.100452444,6.945274556,14.57015133,-0.367244472,0.538817778,0.07164619,3.103134444,1.813433333,1.2805841,1.086954667,1.46368,-20.17730093,3.17924,1.473563611,1.093267583,-3.274387333,-0.5908425,-0.617025556,6.13544,-6.7262825,-5.596622222,2.0
Hf2OTe,8.852361,7.197247944,15.57634733,-0.335491208,0.512747778,-0.008437619,2.878406111,1.582224583,1.112194933,1.129257667,1.411056667,-18.4846355,2.7489,1.425673889,1.100820083,-2.784616667,-0.3151075,-0.431106667,6.017505714,-6.332613214,-5.504757937,2.0
Hf2SSe,7.935012,7.371532056,15.5460425,-0.493403722,0.157467222,-0.246659048,2.680503889,1.25069,1.139291667,1.177468,1.025553333,-17.28862663,2.595573333,1.266611389,1.006684667,-2.953984,-0.736424167,-0.72034,5.7172,-6.453624167,-5.559732778,2.0
Hf2STe,8.443699889,7.380360556,15.42323983,-0.453485833,0.205481667,-0.214813333,2.504631111,1.202506667,0.990801,1.070104,0.903448333,-16.69564552,2.335156667,1.2668575,0.931711,-2.456932667,-0.379163333,-0.472685,5.532531429,-5.911694762,-5.327049762,2.0
Hf2SeTe,8.501782667,7.294518667,15.9046575,-0.438828306,0.228652222,-0.191167143,2.395392778,1.124493333,0.940298267,1.02873,0.846575,-15.32407946,2.203136667,1.285526944,0.884279667,-2.309512667,-0.346963333,-0.548074444,5.069542857,-5.41650619,-4.840890635,2.0
V2OS,6.567636556,6.169786556,11.00553467,-0.735183931,-0.096186111,-0.580119524,3.163566111,1.799918333,1.1612015,1.116701333,1.667556667,-18.12272778,3.116893333,1.589277778,1.176445583,-3.937613333,-1.493757708,-1.501028333,5.325211429,-6.818969137,-5.42139754,2.0
V2OSe,6.621283111,6.051033889,11.28868867,-0.651182667,-0.084549444,-0.509983333,3.049720556,1.657450833,1.0858461,1.117577,1.599126667,-16.64124019,2.863763333,1.464803889,1.055015583,-3.839341333,-1.398925,-1.383053333,5.3458,-6.744725,-5.430349444,2.0
V2OTe,6.867711667,6.017587056,11.52038567,-0.648322,0.096173333,-0.428444286,2.735911111,1.355365,0.932149967,0.863414,1.48303,-15.19779907,2.580073333,1.125941111,0.915088583,-3.565508,-1.102561667,-1.12693,5.225343571,-6.327905238,-5.129170238,2.0
V2SSe,6.845184444,6.038501667,12.866446,-0.626716181,-0.356916667,-0.639454286,2.734148889,1.00060375,0.849395467,0.922270333,1.124496667,-14.90873069,2.456146667,1.072550556,0.7962245,-3.481709333,-1.418635833,-1.356497222,4.74832,-6.166955833,-5.105236667,2.0
V2STe,6.967266444,6.221651667,13.83735767,-0.53778675,-0.149377778,-0.459227143,2.610382778,0.893978333,0.7789384,0.765338333,0.949968333,-14.23100333,2.36289,0.929561944,0.658698,-3.205312667,-1.078770833,-1.088550556,4.59568,-5.674450833,-4.745057778,2.0
V2SeTe,7.278849167,6.413217667,14.184056,-0.388205347,-0.043262778,-0.427698095,2.732705,0.753927917,0.730159233,0.782544333,0.892378333,-13.26675241,2.42856,0.950451667,0.636861667,-3.091462,-1.000681875,-0.986292778,4.425095714,-5.425777589,-4.468358492,2.0
Nb2OS,8.533054444,7.268181278,11.518783,-0.190867625,0.620935,0.524943333,2.579748889,1.379623333,1.145457767,0.677818667,1.440988333,-24.92512852,2.787166667,0.982478333,1.040698167,-2.955578667,-0.157349583,-0.122507778,6.232774286,-6.390123869,-5.611839286,2.0
Nb2OSe,8.276801389,7.049897389,11.78084967,0.000236083,0.548135,0.496768095,2.435867778,1.2199475,1.0790481,0.733805667,1.413813333,-23.90271785,2.588993333,0.870312222,0.952092,-2.750662,-0.080827917,-0.093208889,6.210531429,-6.291359345,-5.662396429,2.0
Nb2OTe,9.055521722,7.454778111,12.16845433,0.016464458,0.860858333,0.532648095,2.133308333,1.0257425,0.906597967,0.666790667,1.321868333,-22.66586393,2.420686667,0.832961667,0.897572333,-2.349108667,0.2567625,0.083740556,6.159848571,-5.903086071,-5.298990238,2.0
Nb2SSe,7.909132389,6.815816389,13.93326567,-0.071213319,0.388508333,0.19323,2.080369444,0.65929,0.831098,0.699562667,0.930208333,-20.56408715,2.202896667,0.780738333,0.731462417,-2.559211333,-0.249727083,-0.243625556,5.600691429,-5.850418512,-5.212183095,2.0
Nb2STe,8.644198944,7.113136111,14.24905567,0.008911403,0.575591667,0.257125714,1.899159444,0.683980833,0.7289523,0.650486,0.804435,-19.69247222,1.928836667,0.742975556,0.596108417,-2.223765333,0.06058625,0.047233889,5.353328571,-5.292742321,-4.777736905,2.0
Nb2SeTe,8.716533778,7.179933222,14.40774717,0.062280917,0.419521667,0.106730476,2.023189444,0.683760833,0.719496,0.67371,0.748493333,-18.76885576,1.915826667,0.734499167,0.585155833,-2.182293333,0.097577917,0.030386111,5.099025714,-5.001447798,-4.679504048,2.0
Ta2OS,8.770496,8.130920778,12.228137,-0.050687181,0.948141667,0.737282381,2.625766111,1.325840417,1.157542433,0.914264333,1.293746667,-25.60500509,2.810536667,0.978483333,1.157466167,-3.006937333,0.05163875,0.092062222,6.453068571,-6.401429821,-5.504926905,2.0
Ta2OSe,8.689564667,8.186127278,12.63046867,0.098133764,0.943195,0.716387143,2.570389444,1.203815,1.1451337,0.912139333,1.246456667,-24.7045473,2.705186667,0.919821667,1.056466583,-2.846258667,0.19211375,0.163251111,6.39974,-6.20762625,-5.456545,2.0
Ta2OTe,9.658491889,8.292531167,12.718269,0.243829,1.039686667,0.761961905,2.267589444,1.012232083,0.9593058,0.761002,1.204695,-24.45972524,2.550346667,0.817775,0.92459525,-2.381683333,0.60385375,0.371688889,6.347982857,-5.744129107,-5.30829619,2.0
Ta2SSe,8.178661,7.781561333,13.93020817,-0.011466778,0.637013889,0.479819048,2.102371111,0.614029167,0.8524774,0.759886,0.889523333,-22.34079006,2.308893333,0.770413889,0.733173417,-2.531239333,0.085553333,0.077204444,5.80198,-5.716426667,-5.164966111,2.0
Ta2STe,8.869484333,8.035130889,13.83025667,0.182020236,0.781960556,0.572970476,1.884418889,0.623987917,0.701249967,0.732307167,0.754485,-21.84342652,2.04107,0.773054444,0.630488417,-2.145868667,0.359730417,0.325038889,5.595868,-5.236137583,-4.813907444,2.0
Ta2SeTe,9.003946167,7.979898944,14.21628933,0.233344389,0.760435,0.46677381,1.798782222,0.56467125,0.688256867,0.6519905,0.729135,-20.98398993,1.86274,0.745419444,0.643768333,-2.069986667,0.463523333,0.374583333,5.205412857,-4.741889524,-4.444977857,2.0
