formula,2Dpfx,2Dpfy,area,CBM_GW,CBM_HSE06,CBM,Dgap_gw,Dgap_HSE06,Dgap_WSOC,Dgap,EBE,Eng,gp_gw,gp_HSE06,GWSOC,VBM_gw,VBM_HSE06,VBM,VL,TDSL
Hf2S3Te1,6.514309222222221,6.668583000000001,26.10141983333333,-0.4906789027777778,-0.3823594444444444,-0.9296328571428574,3.203767777777781,2.0785608333333334,1.5302016666666676,1.2957416666666663,0.9595949999999996,-32.89995166666665,2.65001,2.2523433333333336,1.3289925,-2.140390666666668,-1.875686250000001,-1.8056977777777767,3.1517613333333325,3.0
Hf2Se1Te3,7.38629627777778,5.950756444444446,30.95827116666668,-0.2104617916666667,-0.1084616666666667,-0.8161064285714292,2.376182222222224,1.4447720833333333,1.251194933333334,1.029226666666666,0.6341444444444438,-26.457289055555552,2.107260000000001,1.7590738888888888,1.1038035000000002,-1.4758560000000014,-1.2459170833333333,-1.2195805555555548,3.452679952380952,3.0
HfSeTe,7.757831666666666,7.241320555555552,14.155935833333338,-0.5577738055555556,-0.4455450000000001,-0.8538699999999996,3.0209216666666685,1.953587499999999,1.3059671000000002,1.3729049999999996,0.7674866666666665,-9.952887407407404,3.023976666666666,1.838511944444444,1.2442623333333334,-3.216784666666671,-1.1863354166666666,-1.2177222222222237,3.505985571428568,2.0
Hf2Se3Te1,6.664611111111113,6.064725444444448,29.58038666666668,-0.3786731805555555,-0.3667372222222221,-0.8767564285714283,2.7542250000000026,1.8137683333333328,1.3670605000000005,1.1179649999999994,0.8678949999999997,-28.54700683333333,2.18856,2.0000494444444445,1.1597391666666663,-1.7952820000000018,-1.742203750000001,-1.5859311111111103,3.3448310476190515,3.0
V2O1S3,5.5627599444444416,6.413600500000001,14.479892666666672,-0.6442728888888888,-0.7923833333333331,-1.4846661904761913,3.688456666666669,2.8023574999999994,1.7548332666666668,1.7120083333333338,1.511848333333333,-37.69618577777779,3.10472,2.7928177777777794,1.6917800000000005,-3.7406519999999968,-2.979300000000001,-2.810529444444444,2.8231519047619043,3.0
VOS,5.77395361111111,5.540291777777777,10.316228333333331,-0.8412017638888888,-0.6890211111111109,-1.322558095238096,4.428656666666672,3.286633333333335,2.097836666666667,2.2291000000000003,1.7246366666666673,-14.14922425925925,4.014170000000001,2.9670483333333344,2.151991666666667,-4.393071999999997,-3.3984870833333343,-2.8751538888888843,2.7998635238095213,2.0
V2O3S1,4.819080222222223,5.513180333333331,13.552177,-0.7387646527777779,-0.8032216666666667,-2.894632380952386,4.799297222222221,4.884185833333334,2.339843,2.425256666666665,2.1565983333333336,-40.563286259259264,4.488963333333332,4.4208744444444426,2.3793525,-6.18738666666666,-5.944361249999997,-4.789107222222224,2.592746666666665,3.0
V2O1Se3,5.464862277777779,6.349908277777778,15.450098666666666,-0.5053514722222221,-0.7001544444444444,-1.2306504761904775,3.137705555555556,2.074203333333333,1.3350261000000003,1.4399699999999995,1.303511666666667,-35.25961657407407,2.3252300000000004,2.0315711111111114,1.1894171666666662,-3.014717333333331,-2.422615,-2.3657349999999986,3.064560476190477,3.0
VOSe,5.657788,5.508662333333334,10.732905,-0.7157420000000002,-0.5736944444444444,-1.1064276190476194,4.30396055555556,2.933095000000001,1.737134333333334,1.93904,1.6393516666666663,-13.926708148148142,3.74773,2.550126666666665,1.9082175,-4.373340666666662,-3.1957020833333325,-2.7973877777777743,2.80280952380952,2.0
V2O3Se1,4.766915111111111,5.625019222222219,13.580207333333329,-0.7410219861111113,-0.9220550000000004,-2.68603285714286,4.77927111111111,4.796759999999999,2.370432,2.5394733333333326,2.0915200000000005,-40.29673925925925,4.484109999999999,4.333797777777775,2.3217141666666667,-6.211891333333327,-5.921321666666666,-4.685963888888891,2.553370476190476,3.0
V2O1Te3,6.022413500000003,6.63640077777778,20.43770133333334,-0.3124913055555556,-0.3012383333333334,-0.9489666666666672,2.2526255555555577,1.531339166666666,1.0832188,1.0656616666666667,1.1183833333333333,-29.52949366666668,1.8811100000000005,1.3709363888888886,0.968706,-2.2709560000000013,-2.017599791666667,-1.9178827777777776,3.316221571428566,3.0
VOTe,5.966375333333333,5.2964029444444485,11.508290000000004,-0.717696041666667,-0.3369155555555555,-0.8067328571428576,3.7383900000000025,2.4353266666666684,1.5350463666666672,1.4951166666666666,1.3509561111111112,-13.0564462037037,3.1463033333333343,2.0810050000000007,1.4874058333333326,-4.0231586666666646,-2.764813333333334,-2.341609444444445,2.8058744761904726,2.0
V2O3Te1,5.026209777777779,5.675121444444439,14.812314000000004,-0.6698284305555556,-0.8110744444444449,-2.43913285714286,4.797964999999997,4.251403333333332,2.3114212000000003,1.9509483333333333,1.9056366666666669,-38.54902944444444,4.386123333333333,4.056105555555555,2.3149400000000004,-5.894983333333328,-5.685871666666665,-4.619273333333336,2.553377619047618,3.0
V2S1Se3,6.077634666666667,6.517169166666667,23.62248983333334,-0.4419377361111112,-0.5452233333333333,-1.1803204761904764,2.8296277777777776,1.9362908333333333,1.1240405333333336,1.2329946666666665,0.9554783333333337,-30.33247548148149,2.2341300000000004,1.4241499999999994,0.9978341666666668,-2.760613333333333,-2.2567002083333336,-2.0610572222222205,3.1048323333333343,2.0
VSSe,6.7274688888888905,6.019837222222225,12.251435000000004,-0.6129070972222219,-0.7766877777777778,-1.1761657142857154,3.3747700000000003,2.335925,1.3594410666666672,1.6387796666666667,1.0698916666666671,-10.757608703703692,2.555023333333334,1.9346983333333327,1.3168023333333334,-3.815783999999995,-2.6422308333333344,-2.5332905555555527,2.840012857142856,3.0
V2S3Se1,6.120576888888891,6.627201666666664,21.21261216666668,-0.5360477222222223,-0.6320277777777777,-1.248194285714286,2.993057222222225,2.4381783333333344,1.3543055,1.5160066666666665,1.120988333333334,-32.24909011111112,2.30008,2.0691822222222216,1.272443333333333,-3.136232666666667,-2.5395131250000005,-2.299947222222221,3.0696328571428566,2.0
V2S1Te3,6.354070722222223,6.017664666666668,26.63950700000001,-0.1628475555555555,-0.1758383333333333,-0.9888919047619048,3.3771838888888963,1.1856091666666666,0.9102042,0.7705283333333335,0.6954377777777777,-26.462209222222235,2.5667500000000008,1.1923094444444449,0.7674725000000001,-2.048826000000002,-1.791668125,-1.6261061111111113,3.1831691904761867,3.0
VSTe,6.570325222222224,6.168843166666665,12.751695333333332,-0.5377182777777779,-0.5792272222222223,-0.9486095238095248,3.195968888888891,1.8660691666666664,1.1528495666666674,1.2345409999999997,0.7700916666666665,-10.109319814814809,2.557636666666668,1.66643,1.1930904999999996,-3.530454666666665,-2.288771250000001,-2.109878888888888,2.9419498095238086,3.0
V2S3Te1,5.937657055555553,6.114445611111108,21.57409616666668,-0.4846025555555557,-0.6311883333333332,-1.121517142857143,2.6934216666666675,1.9957291666666663,1.2182503999999996,1.2887333333333335,1.072235,-30.59525907407408,2.186163333333333,1.9820783333333327,1.085624166666667,-2.755404666666665,-2.384086875,-2.2588544444444443,3.0324054285714284,3.0
V2Se1Te3,6.49263638888889,6.111028666666668,29.449368333333336,-0.0196479166666666,-0.2187433333333333,-0.9731885714285712,3.4693377777777847,1.1311825,0.891213266666667,0.7909266666666666,0.6811883333333333,-24.36006094444445,2.605190000000001,1.1646666666666667,0.8114420000000001,-1.955894000000002,-1.7362406249999995,-1.611920555555556,3.1984240476190453,3.0
VSeTe,7.072042777777779,6.550712777777776,12.921234166666665,-0.3808545138888891,-0.5182066666666667,-0.9010323809523816,3.351686666666671,1.70010375,1.133030000000001,1.0941010000000002,0.6954505555555557,-9.534366666666658,2.801336666666668,1.6174008333333332,1.0361248333333328,-3.421435999999999,-2.0412283333333336,-1.9317794444444432,2.979540000000001,3.0
V2Se3Te1,6.026579555555554,6.212438277777778,25.32523733333335,-0.2519630138888888,-0.3445788888888888,-1.0247376190476192,2.878771666666669,1.4078674999999998,0.9480654000000004,0.8859833333333333,0.8403033333333335,-27.41083281481481,2.1199600000000007,1.3200713888888884,0.8441525000000003,-2.2401093333333324,-2.071801666666667,-1.8845177777777768,3.153274952380954,3.0
Nb2O1S3,6.779378166666668,6.9792904444444455,14.97473466666666,-0.3368816111111108,-0.3573327777777778,-0.9694647619047626,3.18286277777778,2.3813983333333324,1.6793842,1.4177750000000002,1.263816666666667,-44.104769148148165,2.7667566666666663,2.2714238888888887,1.4218196666666665,-2.8998313333333328,-2.5358816666666666,-2.6730688888888894,2.997956666666665,3.0
NbOS,7.294025777777782,6.5408085,10.618006333333334,-0.4515038888888887,-0.3074366666666667,-0.6843428571428578,4.057056111111116,2.5438366666666665,2.0130260000000004,1.8856566666666663,1.533565,-13.762707222222218,3.31537,2.3379450000000004,1.7070083333333337,-3.947119999999997,-2.005189583333333,-1.799789444444443,3.8864170476190494,2.0
Nb2O3S1,6.653642777777781,6.793180999999999,13.736890499999994,-0.1522113333333334,-0.6074166666666667,-2.1105990476190484,5.399844999999994,4.42299,2.544471166666668,2.032681666666666,1.9972249999999985,-45.85263833333334,5.046426666666664,3.763252777777776,1.9960225000000005,-4.902227999999995,-4.430130416666666,-4.347297222222219,3.0355619047619045,2.0
Nb2O1Se3,6.615156111111112,7.105712055555558,16.098211000000003,-0.1126553055555554,-0.2041966666666667,-0.8472333333333327,2.793462222222224,1.9953316666666665,1.3484525333333337,1.2864383333333334,1.089815,-39.156657,2.25255,1.742694444444444,1.0924881666666666,-2.1424393333333334,-2.192191249999999,-2.09085111111111,3.075819523809522,3.0
NbOSe,7.13827977777778,6.704157055555554,10.998188,-0.3682055277777775,-0.3012022222222222,-0.4974538095238097,3.887735555555558,2.4413533333333337,1.8725108333333336,1.7163816666666667,1.4776816666666666,-13.472154444444442,3.0707500000000003,2.2119133333333325,1.5818875,-3.739135999999998,-1.8533999999999995,-1.5870550000000003,3.882968809523808,2.0
Nb2O3Se1,6.570223222222225,6.846595444444444,14.42324716666666,0.0412369722222222,-0.54954,-2.13302285714286,5.163698888888884,4.3111066666666655,2.4930280000000007,2.0834383333333326,1.9374983333333329,-45.02593407407408,4.601193333333331,3.596440555555556,2.099587333333333,-4.439748666666662,-4.1708920833333325,-4.205016666666663,3.0492676190476167,2.0
Nb2O1Te3,6.954541000000001,7.316842888888893,22.42017000000001,0.0944914444444444,-0.2301372222222221,-0.6714295238095238,1.9414366666666645,1.5501133333333337,1.2246177000000005,1.06273,0.9261933333333332,-36.7227,1.6175400000000002,1.4604025,1.0638790833333334,-1.325774000000001,-1.176049583333333,-1.2073122222222226,3.4757090476190444,3.0
NbOTe,7.6873831111111155,6.686577722222221,11.687276333333337,-0.1535365,-0.1186633333333332,-0.1941671428571429,3.349793333333334,2.226124166666668,1.6707164666666665,1.4491600000000002,1.3103383333333327,-12.786397037037036,2.893766666666667,1.6260911111111114,1.2648541666666664,-3.3712840000000006,-1.0103624999999996,-0.9884905555555554,3.970311238095237,2.0
Nb2O3Te1,6.972005000000001,6.730105999999996,15.1065505,0.1068441944444443,-0.4426855555555555,-1.9174833333333348,4.698121666666663,3.4301808333333343,2.320146666666666,1.902355,1.8576816666666665,-42.70284851851852,3.876973333333333,3.371206111111112,2.2356808333333347,-3.7017540000000007,-3.9182495833333295,-4.001141111111112,2.9649576190476177,2.0
Nb2S1Se3,6.781219555555554,6.7154216666666695,23.240971166666668,-0.1264438888888888,-0.3011472222222222,-0.7862795238095237,2.407790555555558,1.635899583333333,1.1802581666666672,1.1282833333333333,0.8729416666666663,-35.4006795,1.9874100000000003,1.4806019444444438,0.9624441666666664,-2.1357280000000007,-1.8346241666666656,-1.6455644444444448,3.3050560476190465,2.0
NbSSe,6.925427944444447,6.67262094444445,12.50002066666667,-0.4162263333333334,-0.5311255555555556,-0.6962276190476192,3.0246950000000017,2.071704166666667,1.3795477666666671,1.5079533333333337,0.97452,-10.925243703703693,2.541283333333334,1.6807919444444446,1.1755165,-3.386272000000001,-1.6768962499999989,-1.4972244444444447,4.052137904761901,2.0
Nb2S3Se1,6.85070822222222,6.750117388888887,22.29079650000001,-0.2524321944444443,-0.4047588888888889,-0.8544952380952379,2.7018788888888894,1.9315820833333333,1.2895114000000003,1.288451666666667,0.9793349999999994,-37.9527516666667,2.4344900000000003,1.7179055555555551,1.0568799999999998,-2.575357999999999,-2.179635416666665,-1.8998844444444467,3.263365333333333,2.0
Nb2S1Te3,7.549050999999999,6.771795166666671,29.089056500000016,0.1075384444444444,-0.3428949999999999,-0.6537552380952384,1.871158333333335,1.18371,1.020488566666667,0.7537806666666667,0.6623699999999999,-32.94144161111112,1.76038,1.2824172222222223,0.7732278333333334,-1.2753760000000005,-0.9986733333333332,-0.918337777777778,3.5095292380952365,3.0
NbSTe,7.236456111111115,6.812056999999999,12.90610833333334,-0.23772025,-0.3694427777777778,-0.4836266666666663,2.6692138888888914,1.7619445833333334,1.0922020333333342,1.2102753333333334,0.699872222222222,-10.71611166666666,2.522816666666668,1.4268911111111109,0.960432166666667,-2.990604666666665,-1.0417629166666666,-0.9588111111111112,4.0992777619047605,3.0
Nb2S3Te1,7.240927722222225,6.7661853333333335,23.06481916666667,-0.0932954722222222,-0.4513833333333333,-0.797987619047619,2.413283333333333,1.75943,1.1790420333333342,1.1221716666666668,0.9120866666666662,-36.36869588888889,2.3025733333333336,1.5144877777777774,1.0228388333333336,-2.112259333333334,-2.0216504166666667,-1.7689811111111111,3.22808880952381,2.0
Nb2Se1Te3,7.597943166666667,6.567342777777781,32.7195545,0.2146660277777776,-0.35952,-0.6467733333333339,2.436886666666669,1.1333866666666672,0.9685899,0.7962173333333336,0.644753333333333,-32.50295416666667,2.1537000000000006,1.261886111111112,0.7565966666666671,-1.2256499999999997,-1.032845,-0.925365555555556,3.670509476190479,3.0
NbSeTe,7.708717111111114,7.389105055555553,12.92900983333334,-0.1089323055555555,-0.3662894444444444,-0.437423809523809,2.7925105555555607,1.6788245833333333,1.0809577666666672,0.992899,0.6689599999999999,-10.274548148148144,2.306356666666668,1.312335833333333,0.8997904999999997,-2.910099333333334,-0.9322762499999996,-0.854881111111111,4.222643523809524,2.0
Nb2Se3Te1,6.901445888888887,6.332258333333333,28.047054500000005,0.1018462638888889,-0.3096566666666666,-0.7007857142857147,2.4792411111111115,1.4429254166666663,1.010837633333333,0.9312108333333332,0.7701650000000001,-33.565394018518525,1.8923400000000008,1.321997222222222,0.7959855000000005,-1.51849,-1.5438320833333343,-1.3659522222222211,3.3620056666666667,3.0
Ta2O1S3,7.096483277777776,7.900392333333333,15.146958333333332,-0.0622698749999999,-0.0541172222222222,-0.6927814285714289,3.194490000000003,2.500806666666666,1.677489399999999,1.5448183333333332,1.1430316666666662,-44.17138655555557,2.874586666666667,2.241147777777776,1.5396870000000005,-2.735282,-2.243382916666667,-2.326336111111112,3.2178372857142845,3.0
TaOS,7.8262747222222275,6.649190833333331,10.724762999999994,-0.0711581388888888,-0.0871861111111111,-0.133055238095238,4.346153888888888,2.7055333333333347,1.975359766666667,2.0262816666666668,1.370718333333333,-13.84205648148148,3.528803333333333,2.127789444444445,1.85425,-3.965758666666662,-1.717805833333333,-1.4085827777777764,4.076878619047622,2.0
Ta2O3S1,7.350649944444449,7.925066222222219,14.070230500000005,0.0773256666666667,-0.1448472222222222,-1.8248466666666685,5.439238333333329,3.979657499999999,2.567515666666664,2.114155,1.7954266666666656,-46.87239611111113,5.242843333333334,3.4564577777777776,2.263925000000001,-4.742053333333333,-3.885411666666664,-3.805000555555554,3.2126560000000017,2.0
Ta2O1Se3,7.031875277777778,7.800444555555555,16.938816,0.1479677916666668,0.4832422222222221,-0.5328347619047622,2.869744444444443,2.051119999999999,1.4521092000000002,1.2352933333333334,1.0200227777777775,-40.76326655555556,2.3602100000000004,1.825437222222222,1.1840758333333334,-2.0605466666666685,-1.85172875,-1.785648333333332,3.2657875238095238,3.0
TaOSe,7.625281888888888,6.896453444444443,11.052122999999996,0.0241405416666666,0.0139977777777777,0.0196999999999999,4.011943888888891,2.6270166666666666,2.0600354333333324,1.8052583333333327,1.2730133333333322,-13.396092037037032,3.30691,2.017164444444446,1.7861683333333331,-3.7658239999999967,-1.4832449999999997,-1.1722849999999998,4.097832428571427,2.0
Ta2O3Se1,7.308811277777782,7.868047555555551,14.262547166666671,0.2371406111111109,-0.1666116666666666,-1.7628842857142877,5.225865555555553,3.772370833333334,2.461274533333332,1.9967975,1.6958166666666656,-46.11157166666669,4.744903333333334,3.4093544444444444,2.3868826666666667,-4.355676666666666,-3.718672916666665,-3.769165000000001,3.2226742857142887,2.0
Ta2O1Te3,7.622417500000003,7.936510388888892,24.751318333333334,0.3511147361111111,0.3498355555555557,-0.3420709523809524,2.160509999999997,1.4391674999999997,1.303614233333333,0.9100033333333332,0.8804816666666668,-37.177705,1.8123200000000008,1.3550344444444444,1.1264452500000002,-1.2086100000000004,-0.9981175,-0.9015888888888882,3.660427857142851,3.0
TaOTe,7.66934927777778,7.47637777777777,11.514111333333338,0.2278449444444444,0.3420216666666667,0.3578366666666664,3.3328011111111104,2.352940833333335,1.8967384333333328,1.5592666666666668,1.1579433333333329,-12.661538703703703,3.025453333333334,1.6626866666666669,1.541263333333333,-3.4544613333333314,-0.6883866666666661,-0.7033288888888891,4.16193257142857,2.0
