formula,2Dpfx,2Dpfy,area,CBM_GW,CBM_HSE06,CBM,Dgap_gw,Dgap_HSE06,Dgap_WSOC,Dgap,EBE,Eng,gp_gw,gp_HSE06,GWSOC,VBM_gw,VBM_HSE06,VBM,VL,VBM_HSE06-VL,CBM_HSE06-VL,TDSL
Mn2S3Se3,4.375159722,6.767940556,23.82507,-0.526205181,-1.158055556,-1.891650952,3.265417778,2.5071025,1.5684516,1.385686667,0.795825,-36.87451856,2.912956667,1.821003333,1.370795833,-3.568400667,-2.817806042,-2.959047778,3.20549381,-6.023299851,-4.363549365,3.0
Mn2S5Se1,4.168513333,6.962748333,23.94299,-0.552349931,-1.230072222,-1.870970476,3.252688333,2.736233333,1.678791933,1.66825,0.908155,-38.38691444,3.137013333,2.372866667,1.4045775,-3.637546,-3.144430625,-3.34277,3.047838095,-6.19226872,-4.277910317,3.0
Mn2S5Te1,4.324527222,6.921732778,25.23841,-0.570060458,-1.081433333,-1.77282,2.990653889,2.57163,1.539859667,1.628226667,0.90227,-37.05108222,2.945326667,2.266778889,1.4731825,-3.626683333,-3.144288958,-3.169957778,3.035758571,-6.18004753,-4.117191905,3.0
Mn2Se5Te1,4.484358333,7.055529167,28.224275,-0.348676986,-1.053883333,-1.68508,2.747733333,1.80508,1.239663,1.077155333,0.673734444,-33.59371611,2.257576667,1.468569444,1.1493025,-3.019688,-2.684341875,-2.606762222,3.318201905,-6.00254378,-4.372085238,3.0
FeS2Te4,5.401738222,6.763105556,35.81271033,-0.697964667,-1.016987222,-1.266391905,2.325337778,1.446715,1.131189433,0.919453333,0.627142778,-22.20407511,2.21395,1.391857222,1.051050833,-2.945673333,-2.545878958,-2.231590556,3.363558571,-5.90943753,-4.380545794,3.0
Fe2S5Te1,4.870905833,6.605840556,26.05283,-0.565245597,-1.077031667,-1.599759048,2.940478333,2.426148333,1.470797267,1.370625,0.974358333,-39.210855,2.939896667,2.398912778,1.395274333,-3.318126667,-3.319926667,-3.211620556,3.087172857,-6.407099524,-4.164204524,3.0
FeSe2Te4,5.754932333,7.279128556,38.81066533,-0.573857736,-1.12907,-1.313942143,2.25549,1.270628333,1.085707767,0.834511667,0.576961667,-21.38514781,1.8233,1.289769444,1.025961667,-2.79998,-2.535396667,-2.162758333,3.247499524,-5.78289619,-4.376569524,3.0
Cr2O1Se2Te3,5.001858167,7.714471667,26.332195,-0.317767889,-1.041549444,-1.570292381,2.584362778,1.744405,1.1611655,1.04908,0.988058333,-39.50432407,2.41297,1.599876667,1.030548333,-2.670419333,-3.004969167,-2.508460556,3.353327619,-6.358296786,-4.394877063,3.0
Cr2S1Se1Te4,5.253741,8.023757222,27.8500845,0.04118325,-0.736059444,-1.298645238,2.026697222,1.211340833,0.944175533,0.720118333,0.635993333,-33.69454778,1.97418,1.264047778,0.8598525,-2.133091333,-2.158165,-2.005149444,3.604515238,-5.762680238,-4.340574683,3.0
Cr2S1Se2Te3,5.047729556,7.866591111,28.4897555,0.001387917,-0.711925,-1.324025238,2.043978333,1.325486667,0.969452533,0.670073333,0.655391111,-33.74334389,1.96369,1.288846667,0.862863333,-2.218009333,-2.21012125,-2.030596667,3.542899524,-5.753020774,-4.254824524,3.0
Cr2S1Se3Te2,4.694627222,7.951002778,26.280237,-0.090026347,-0.625774444,-1.373392857,2.093681667,1.598865833,1.0819872,0.72839,0.716225,-35.13469111,1.96825,1.428635556,0.955186667,-2.373476,-2.365468333,-2.372169444,3.334541429,-5.700009762,-3.960315873,3.0
Cr2S1Se4Te1,4.720223889,7.942901111,26.172965,-0.137741014,-0.615206111,-1.365467143,2.163993333,1.707790833,1.117778433,0.853086667,0.757518889,-35.92230667,2.17238,1.395815,1.046974167,-2.479626,-2.61852875,-2.458525,3.443359286,-6.061888036,-4.058565397,3.0
CrSSeTe,4.573322556,4.174363667,13.534782,-0.598048361,-0.818345,-1.018660476,2.953345556,1.7751075,1.2783589,1.146683333,0.664588889,-10.40278759,2.55746,1.639990556,1.164584,-3.454958667,-2.587469583,-2.212681667,3.385541286,-5.973010869,-4.203886286,3.0
CrSSeTe,4.573322556,4.174363667,13.534782,-0.598048361,-0.818345,-1.018660476,2.953345556,1.7751075,1.2783589,1.146683333,0.664588889,-10.40278759,2.55746,1.639990556,1.164584,-3.454958667,-2.587469583,-2.212681667,3.385541286,-5.973010869,-4.203886286,3.0
CrSSeTe,4.573322556,4.174363667,13.534782,-0.598048361,-0.818345,-1.018660476,2.953345556,1.7751075,1.2783589,1.146683333,0.664588889,-10.40278759,2.55746,1.639990556,1.164584,-3.454958667,-2.587469583,-2.212681667,3.385541286,-5.973010869,-4.203886286,3.0
Cr2S3Se1Te2,4.65865,7.40309,26.721397,-0.216873194,-0.512972222,-1.461456667,2.419955,1.912784167,1.270763433,1.062138333,0.869536667,-38.135695,2.321036667,1.682178889,1.091293333,-2.603342667,-2.70836625,-2.716939444,3.179466667,-5.887832917,-3.692438889,3.0
Cr2S3Se2Te1,4.487938889,7.432289444,26.432635,-0.218416181,-0.449157222,-1.416100476,2.466601667,2.026031667,1.291017433,1.068036667,0.896226667,-38.69750389,2.460276667,1.6692,1.0796325,-2.756986667,-2.870237083,-2.843510556,3.258702381,-6.128939464,-3.707859603,3.0
Cr2S4Se1Te1,4.523779444,7.401547778,26.141045,-0.239775306,-0.500177222,-1.383279048,2.508644444,2.256850833,1.306532433,1.167345,0.92732,-39.52453889,2.628176667,1.921643889,1.1976325,-2.810008667,-2.96938375,-2.853607222,3.236848571,-6.206232321,-3.737025794,3.0
Mo2O1S2Te3,5.173895278,8.2503,25.84204,0.081676667,-0.723431667,-1.305861429,2.29827,1.7397975,1.134669,1.100345,0.919325,-49.66323833,1.93396,1.504134444,1.000925833,-1.363782,-2.54294,-2.3331,3.652573333,-6.195513333,-4.376005,3.0
Mo2O1Se3Te2,4.657164222,8.582218333,25.459795,0.147195028,-0.783035,-1.426773333,2.334016111,1.7157025,1.145246333,1.200915,0.978183333,-48.14638611,2.05641,1.494799444,0.9821425,-1.444218,-2.69203125,-2.549236667,3.348648571,-6.040679821,-4.131683571,3.0
Mo2O1Se4Te1,4.494844444,8.483200556,23.739865,0.149681694,-0.787721667,-1.458108095,2.39297,1.767583333,1.215321667,1.190325,0.988101667,-49.40137778,2.14819,1.638543333,1.093675833,-1.576038,-2.7994275,-2.582012222,3.34370619,-6.14313369,-4.131427857,3.0
W2O1S1Se4,4.851054444,10.13529833,24.946985,0.714545278,-0.507248333,-1.271979048,2.783898333,1.991901667,1.370751,1.33225,0.966747778,-54.57380833,2.681543333,1.585146667,1.3325825,-1.675928,-2.244639167,-2.398452778,3.648989524,-5.89362869,-4.156237857,3.0
W2O1S2Se3,4.901572778,10.291405,23.218045,0.666491375,-0.48,-1.321763333,2.854648333,1.994776667,1.413814333,1.476265,0.981912778,-55.10645833,2.632223333,1.678236111,1.42777,-1.778394667,-2.200349167,-2.504622778,3.695652381,-5.896001548,-4.175652381,3.0
W2O1Se3Te2,5.088446667,9.437226667,26.902865,0.808435125,-0.649613333,-1.194274286,2.272201111,1.8884275,1.185858667,1.05397,0.934907778,-51.77676333,2.1647,1.658372778,1.062405,-1.21352,-2.104776667,-2.244018889,3.562361905,-5.667138571,-4.211975238,3.0
W2O1Se4Te1,4.774714444,9.500075,25.597945,0.7692345,-0.589098889,-1.210596667,2.363754444,1.8493975,1.242293333,1.141295,0.953773889,-52.18711444,2.299083333,1.709884444,1.110700833,-1.284684,-2.188887917,-2.316823889,3.584151905,-5.773039821,-4.173250794,3.0
Mn2O1Se3Te2,4.556315556,6.754579444,24.407155,-0.608382597,-1.140988889,-1.980105714,3.344146111,2.2302275,1.448385333,1.396298333,0.911738889,-38.62452778,2.9678,2.017555556,1.3397375,-3.649394667,-3.327012917,-3.162912222,2.908402857,-6.235415774,-4.049391746,3.0
Mn2O1Se4Te1,4.424067222,6.821898889,23.60626,-0.623891236,-1.172255,-2.057491905,3.502766667,2.32801,1.488898,1.517748333,0.984910556,-39.63283833,3.03899,2.012899444,1.34174,-3.81716,-3.44879875,-3.216287222,2.96571381,-6.41451256,-4.13796881,3.0
Mn2S1Se3Te2,4.638265556,7.090696944,28.017337,-0.400200944,-1.051684444,-1.661445714,2.648946111,1.681680833,1.2291535,1.057818333,0.664211111,-33.75362556,2.248086667,1.495998889,1.1861735,-3.031052667,-2.620552708,-2.602333333,3.193647143,-5.814199851,-4.245331587,3.0
Mn2S1Se4Te1,4.376687778,6.887198333,26.22624,-0.428349611,-1.079484444,-1.716909048,2.713385,1.807139167,1.308548333,1.073850333,0.686064444,-34.84421667,2.469086667,1.480893889,1.1379375,-3.209162667,-2.737661875,-2.691002222,3.267870476,-6.005532351,-4.347354921,3.0
MnSSeTe,5.132707111,4.194451278,13.65769033,-0.840244931,-1.081992222,-1.322954762,3.430799444,1.921278333,1.388349767,1.3029225,0.614278333,-9.340337222,2.955686667,1.612207222,1.382967583,-3.996061333,-2.99186,-2.533597222,3.302071524,-6.293931524,-4.384063746,3.0
MnSSeTe,5.132707111,4.194451278,13.65769033,-0.840244931,-1.081992222,-1.322954762,3.430799444,1.921278333,1.388349767,1.3029225,0.614278333,-9.340337222,2.955686667,1.612207222,1.382967583,-3.996061333,-2.99186,-2.533597222,3.302071524,-6.293931524,-4.384063746,3.0
MnSSeTe,5.132707111,4.194451278,13.65769033,-0.840244931,-1.081992222,-1.322954762,3.430799444,1.921278333,1.388349767,1.3029225,0.614278333,-9.340337222,2.955686667,1.612207222,1.382967583,-3.996061333,-2.99186,-2.533597222,3.302071524,-6.293931524,-4.384063746,3.0
Mn2S3Se1Te2,4.535801111,6.832443889,26.823172,-0.489447736,-1.003927778,-1.660323333,2.841508889,2.01746,1.421286,1.407388667,0.842531111,-35.30878389,2.840883333,1.897476667,1.377843333,-3.361856,-2.961292292,-3.037207778,3.064870952,-6.026163244,-4.06879873,3.0
Mn2S3Se2Te1,4.381853333,6.856556667,25.90846,-0.487640861,-1.070714444,-1.759898571,2.93161,2.185015833,1.555652,1.43376,0.866245,-35.93602333,2.999446667,1.905820556,1.430165833,-3.519615333,-3.067363958,-3.100047222,3.08743381,-6.154797768,-4.158148254,3.0
Mn2S4Se1Te1,4.370813889,6.844636667,25.26775,-0.552386194,-1.086074444,-1.767169048,3.043907222,2.426839167,1.571806667,1.581108333,0.875745,-36.47237667,2.999816667,2.050399444,1.400585,-3.519386667,-3.101589375,-3.125601667,3.050489048,-6.152078423,-4.136563492,3.0
Tc2O1Se3Te2,4.265168722,7.814907778,24.603565,-0.292174375,-1.089252222,-1.707994762,2.248467778,1.8235925,1.107758,0.977803333,0.950383889,-48.00119667,1.82437,1.53926,0.86025,-1.93431,-2.4749175,-2.559701111,3.314950952,-5.789868452,-4.404203175,3.0
Fe2S1Se3Te2,5.046097778,7.646273333,28.65905,-0.473540375,-1.143865556,-1.457409524,2.446657778,1.859073333,1.0026866,0.817286667,0.703962222,-33.34980778,2.22738,1.616673333,0.919126833,-2.684370667,-2.900477917,-2.542962778,3.232286667,-6.132764583,-4.376152222,3.0
FeSSeTe,5.782545444,5.434332222,13.32910067,-0.760519347,-1.130841111,-1.250722619,3.247410556,1.954075833,1.171788567,1.103254167,0.672668333,-7.898040556,2.82856,1.666868889,1.183945167,-3.726722,-3.2218775,-2.715525,3.285974238,-6.507851738,-4.416815349,3.0
FeSSeTe,5.782545444,5.434332222,13.32910067,-0.760519347,-1.130841111,-1.250722619,3.247410556,1.954075833,1.171788567,1.103254167,0.672668333,-7.898040556,2.82856,1.666868889,1.183945167,-3.726722,-3.2218775,-2.715525,3.285974238,-6.507851738,-4.416815349,3.0
FeSSeTe,5.782545444,5.434332222,13.32910067,-0.760519347,-1.130841111,-1.250722619,3.247410556,1.954075833,1.171788567,1.103254167,0.672668333,-7.898040556,2.82856,1.666868889,1.183945167,-3.726722,-3.2218775,-2.715525,3.285974238,-6.507851738,-4.416815349,3.0
Fe2S3Se1Te2,4.910288333,6.846907222,27.031035,-0.535775917,-1.110151111,-1.501359048,2.76134,2.117585833,1.223416933,1.148185,0.899043333,-36.42162222,2.714966667,1.997247778,1.2242885,-2.919889333,-3.1235175,-3.034147222,3.102940952,-6.226458452,-4.213092063,3.0
Fe2S3Se2Te1,4.895778333,6.835045556,26.351955,-0.546548375,-1.086704444,-1.52566,2.885591667,2.250451667,1.330859267,1.266881667,0.93577,-36.75896611,2.763226667,2.068415,1.320844333,-3.098538667,-3.28696125,-3.106296111,3.116672857,-6.403634107,-4.203377302,3.0
Fe2S4Se1Te1,4.836660833,6.702852222,25.75531,-0.553624014,-1.041680556,-1.565985714,2.912401111,2.447496667,1.3649256,1.312798333,0.951001667,-38.23570611,2.836806667,2.237463889,1.3534985,-3.218787333,-3.281220417,-3.149366111,3.086659524,-6.36787994,-4.128340079,3.0
Ru2O1S1Se4,3.763442778,7.543606667,22.178905,-0.582620236,-1.244261667,-1.940421429,2.559564444,1.824846667,1.161550667,1.024638333,0.930685,-49.66477222,2.38727,1.533922778,1.028906667,-2.811972,-3.007729167,-2.876537222,3.121757143,-6.12948631,-4.36601881,3.0
Ru2O1S2Se3,3.680788889,7.59102,22.45255,-0.668167264,-1.226761667,-2.013658095,2.647184444,1.793761667,1.223783,1.24818,0.941473333,-50.55993444,2.20753,1.621271111,1.078391667,-2.883552,-3.077069167,-2.870468889,3.118035714,-6.195104881,-4.344797381,3.0
Ru2O1S3Te2,3.803247222,7.519067222,23.614865,-0.791284694,-1.291708333,-2.026684762,2.610961667,2.01346,1.197548667,1.133253333,0.956195,-48.33758667,2.621766667,1.868012778,0.958472333,-2.732072667,-3.113411667,-3.12202,2.923770476,-6.037182143,-4.21547881,3.0
Os2O1S3Te2,4.060439556,8.389750556,25.564695,-0.54242525,-1.296856667,-1.646693333,2.587992222,1.813838333,1.187415333,1.04631,0.927364444,-50.87099222,2.478376667,1.950946111,1.239215833,-2.259524667,-2.574837083,-2.800443889,3.082179524,-5.657016607,-4.37903619,3.0
Mo2O1S2Se1Te2,5.581556667,8.242303333,20.35825,0.04254575,-0.649381111,-1.232275714,2.404961667,1.56154625,1.243184667,1.15088,0.948630556,-50.90221056,1.97119,1.624171667,1.101220833,-1.533168,-2.6998925,-2.362929444,3.765040857,-6.464933357,-4.414421968,3.0
Mo2O1S2Se2Te1,5.453661444,8.224590556,19.54082,0.00774325,-0.578507778,-1.249393333,2.431041667,1.718452917,1.249542333,1.14442,0.987764444,-51.76772944,2.10102,1.709565,1.112335833,-1.59712,-2.7117175,-2.52499,3.796138,-6.5078555,-4.374645778,3.0
W2O1S1Se3Te1,4.704766111,9.480273333,25.509195,0.683953431,-0.547815,-1.271499524,2.415165,1.9310525,1.227769333,1.114415,0.972774444,-53.38086889,2.325233333,1.700718333,1.192160833,-1.418756,-2.197042917,-2.384661667,3.565630476,-5.762673393,-4.113445476,3.0
Mn2O1S1Se1Te3,5.013906667,7.22035,27.529775,-0.727442306,-1.016990556,-1.761689048,3.28717,1.919171667,1.356682333,1.184713333,0.886485,-38.49422167,2.85996,1.681441667,1.308849167,-3.348228667,-3.0501525,-2.792354444,3.394888571,-6.445041071,-4.411879127,3.0
Mn2O1S1Se2Te2,5.291993056,7.399393333,21.57886,-0.686833681,-1.178137222,-1.720790476,3.371788333,1.89279,1.320739167,1.097308333,0.900686667,-39.22505611,2.90238,1.742765,1.197321667,-3.569122667,-3.241601667,-2.909775556,3.145854286,-6.387455952,-4.323991508,3.0
Mn2O1S1Se3Te1,4.345713389,6.898320556,23.68538,-0.668562056,-1.260745,-2.112194286,3.672683889,2.4598275,1.58042,1.553813333,0.984448889,-40.56561833,3.1085,2.151333333,1.413715,-3.962796,-3.48193875,-3.217606111,2.900922381,-6.382861131,-4.161667381,3.0
Mn2O1S2Se1Te2,5.228943056,7.190246667,20.66294,-0.766101056,-1.165911667,-1.751644762,3.525154444,2.048251667,1.403934167,1.085993333,0.916399444,-40.24527667,2.96458,1.840009444,1.391875833,-3.786992667,-3.303124583,-2.999678333,3.142258571,-6.445383155,-4.308170238,3.0
Mn2O1S2Se2Te1,5.1892075,6.988476667,19.81522,-0.738147319,-1.177571667,-1.889424286,3.543557778,2.132670833,1.410173,1.16361,0.989648889,-41.31533407,3.03724,2.086015,1.4039825,-3.935456667,-3.429940833,-3.076890556,3.141204762,-6.571145595,-4.318776429,3.0
Mo2O1S2Se1Te2,5.581556667,8.242303333,20.35825,0.04254575,-0.649381111,-1.232275714,2.404961667,1.56154625,1.243184667,1.15088,0.948630556,-50.90221056,1.97119,1.624171667,1.101220833,-1.533168,-2.6998925,-2.362929444,3.765040857,-6.464933357,-4.414421968,3.0
Mo2O1S2Se2Te1,5.453661444,8.224590556,19.54082,0.00774325,-0.578507778,-1.249393333,2.431041667,1.718452917,1.249542333,1.14442,0.987764444,-51.76772944,2.10102,1.709565,1.112335833,-1.59712,-2.7117175,-2.52499,3.796138,-6.5078555,-4.374645778,3.0
W2O1S1Se3Te1,4.704766111,9.480273333,25.509195,0.683953431,-0.547815,-1.271499524,2.415165,1.9310525,1.227769333,1.114415,0.972774444,-53.38086889,2.325233333,1.700718333,1.192160833,-1.418756,-2.197042917,-2.384661667,3.565630476,-5.762673393,-4.113445476,3.0
Mn2O1S1Se1Te3,5.013906667,7.22035,27.529775,-0.727442306,-1.016990556,-1.761689048,3.28717,1.919171667,1.356682333,1.184713333,0.886485,-38.49422167,2.85996,1.681441667,1.308849167,-3.348228667,-3.0501525,-2.792354444,3.394888571,-6.445041071,-4.411879127,3.0
Mn2O1S1Se2Te2,5.291993056,7.399393333,21.57886,-0.686833681,-1.178137222,-1.720790476,3.371788333,1.89279,1.320739167,1.097308333,0.900686667,-39.22505611,2.90238,1.742765,1.197321667,-3.569122667,-3.241601667,-2.909775556,3.145854286,-6.387455952,-4.323991508,3.0
Mn2O1S1Se3Te1,4.345713389,6.898320556,23.68538,-0.668562056,-1.260745,-2.112194286,3.672683889,2.4598275,1.58042,1.553813333,0.984448889,-40.56561833,3.1085,2.151333333,1.413715,-3.962796,-3.48193875,-3.217606111,2.900922381,-6.382861131,-4.161667381,3.0
Mn2O1S2Se1Te2,5.228943056,7.190246667,20.66294,-0.766101056,-1.165911667,-1.751644762,3.525154444,2.048251667,1.403934167,1.085993333,0.916399444,-40.24527667,2.96458,1.840009444,1.391875833,-3.786992667,-3.303124583,-2.999678333,3.142258571,-6.445383155,-4.308170238,3.0
Mn2O1S2Se2Te1,5.1892075,6.988476667,19.81522,-0.738147319,-1.177571667,-1.889424286,3.543557778,2.132670833,1.410173,1.16361,0.989648889,-41.31533407,3.03724,2.086015,1.4039825,-3.935456667,-3.429940833,-3.076890556,3.141204762,-6.571145595,-4.318776429,3.0
Mo2O1S2Se1Te2,5.581556667,8.242303333,20.35825,0.04254575,-0.649381111,-1.232275714,2.404961667,1.56154625,1.243184667,1.15088,0.948630556,-50.90221056,1.97119,1.624171667,1.101220833,-1.533168,-2.6998925,-2.362929444,3.765040857,-6.464933357,-4.414421968,3.0
Mo2O1S2Se2Te1,5.453661444,8.224590556,19.54082,0.00774325,-0.578507778,-1.249393333,2.431041667,1.718452917,1.249542333,1.14442,0.987764444,-51.76772944,2.10102,1.709565,1.112335833,-1.59712,-2.7117175,-2.52499,3.796138,-6.5078555,-4.374645778,3.0
W2O1S1Se3Te1,4.704766111,9.480273333,25.509195,0.683953431,-0.547815,-1.271499524,2.415165,1.9310525,1.227769333,1.114415,0.972774444,-53.38086889,2.325233333,1.700718333,1.192160833,-1.418756,-2.197042917,-2.384661667,3.565630476,-5.762673393,-4.113445476,3.0
Mn2O1S1Se1Te3,5.013906667,7.22035,27.529775,-0.727442306,-1.016990556,-1.761689048,3.28717,1.919171667,1.356682333,1.184713333,0.886485,-38.49422167,2.85996,1.681441667,1.308849167,-3.348228667,-3.0501525,-2.792354444,3.394888571,-6.445041071,-4.411879127,3.0
Mn2O1S1Se2Te2,5.291993056,7.399393333,21.57886,-0.686833681,-1.178137222,-1.720790476,3.371788333,1.89279,1.320739167,1.097308333,0.900686667,-39.22505611,2.90238,1.742765,1.197321667,-3.569122667,-3.241601667,-2.909775556,3.145854286,-6.387455952,-4.323991508,3.0
Mn2O1S1Se3Te1,4.345713389,6.898320556,23.68538,-0.668562056,-1.260745,-2.112194286,3.672683889,2.4598275,1.58042,1.553813333,0.984448889,-40.56561833,3.1085,2.151333333,1.413715,-3.962796,-3.48193875,-3.217606111,2.900922381,-6.382861131,-4.161667381,3.0
Mn2O1S2Se1Te2,5.228943056,7.190246667,20.66294,-0.766101056,-1.165911667,-1.751644762,3.525154444,2.048251667,1.403934167,1.085993333,0.916399444,-40.24527667,2.96458,1.840009444,1.391875833,-3.786992667,-3.303124583,-2.999678333,3.142258571,-6.445383155,-4.308170238,3.0
Mn2O1S2Se2Te1,5.1892075,6.988476667,19.81522,-0.738147319,-1.177571667,-1.889424286,3.543557778,2.132670833,1.410173,1.16361,0.989648889,-41.31533407,3.03724,2.086015,1.4039825,-3.935456667,-3.429940833,-3.076890556,3.141204762,-6.571145595,-4.318776429,3.0
Mn2S7,4.47206,7.411286667,31.932285,-0.431954667,-1.12847,-2.056867143,3.269265,2.89585,1.926436833,1.694418333,0.908951667,-48.06697833,3.30163,2.440954444,1.809495,-3.657737333,-3.320037292,-3.730938889,2.7633,-6.083337292,-3.89177,3.0
Mn2Se7,4.860875,7.697247111,34.05719,-0.301939833,-1.234572778,-1.930648571,2.838953889,1.8703875,1.499626,1.301448333,0.729336111,-39.18107244,2.614416667,1.473096667,1.364166667,-2.995546667,-2.70200625,-3.121380556,2.96705381,-5.66906006,-4.201626587,3.0
Tc2S7,5.002379444,8.389216667,31.69175,-0.164885694,-0.888356667,-1.592244762,2.725811667,2.06055,1.332193,1.146498333,0.899361667,-57.58534556,2.771983333,1.889934444,1.347728333,-2.771064,-2.557519583,-2.982131111,3.337845714,-5.895365298,-4.226202381,3.0
Fe2Se7,5.622999444,7.483348,34.428245,-0.321489819,-1.30686,-1.678841905,2.558702778,1.883560833,1.342994667,1.200481667,0.786986111,-40.60751167,2.30542,1.640410556,1.172070417,-2.734056667,-3.010619792,-3.140539444,3.024987619,-6.035607411,-4.331847619,3.0
Ru2S7,4.934910556,7.950121111,32.3336,-0.378799292,-1.160374444,-1.688908095,2.586838889,2.079558333,1.482802533,1.25225,0.911858333,-55.15921778,2.537866667,1.816768333,1.385750833,-2.862391333,-2.812487083,-3.105076111,3.129283333,-5.941770417,-4.289657778,3.0
Mn2O2Te5,4.813630556,7.56063,38.07145167,-0.497949847,-1.245648333,-1.90906619,3.210020556,2.016543333,1.540839333,1.386773333,0.964199444,-42.08014759,2.81852,1.817400556,1.487826667,-3.029473333,-3.133549583,-2.91055,3.130173333,-6.263722917,-4.375821667,3.0
Mn2S1Se6,4.829328889,7.564160444,33.694265,-0.342857306,-1.237675,-1.999080952,3.041248889,1.90386,1.558894833,1.336038333,0.746177222,-40.06186722,2.829316667,1.627253333,1.372284167,-3.15132,-2.753331875,-3.186611667,2.90646,-5.659791875,-4.144135,3.0
Mn2S2Se5,4.776368889,7.373164889,33.74031,-0.340425222,-1.246663333,-2.055876667,3.137247778,2.1408825,1.606644167,1.369381667,0.754178889,-41.39668889,2.870526667,1.644411111,1.4000075,-3.237926667,-2.830412292,-3.233498333,2.900587143,-5.730999435,-4.147250476,3.0
Mn2S3Se4,4.779671667,7.478733222,34.15806,-0.352508681,-1.272925,-2.084700476,3.176793333,2.3284575,1.645567167,1.430708333,0.774398889,-42.42152722,2.862306667,1.81283,1.459348333,-3.354170667,-2.785021458,-3.293544444,2.91994381,-5.704965268,-4.19286881,3.0
