formula,gap,2Dpfx,2Dpfy,CBM_GW,CBM,Dgap_gw,Dgap_HSE06,Dgap_WSOC,Dgap,EBE,gp_gw,gp_HSE06,GWSOC,VBM_gw,VBM_HSE06,VBM,VL,CBM_HSE06,Eng
IrSe,0.6622412380952379,7.30539938888889,5.9438311666666594,-0.7562487499999996,-1.11638523809524,2.370056111111112,1.1185737499999997,1.004478733333334,0.938179,0.8705816666666667,2.428640000000001,1.0999494444444442,0.8903164999999998,-3.2964499999999988,-1.3007679166666666,-1.2055699999999996,4.133125952380947,-0.9553474592512428,10.313764445935703
IrTe,0.6500993809523801,7.7701180555555585,6.782378222222218,-0.7361826388888885,-1.1405166666666684,2.28726277777778,1.06857,0.8955636000000007,0.8619433333333333,0.6817616666666667,2.333476666666668,1.0530288888888883,0.909846,-3.146540000000001,-1.2447783333333335,-1.160891111111112,4.116596238095238,-1.085339885323836,13.438021978656089
NiO,1.375981428571428,5.641112999999999,5.306887777777777,-0.7477652499999996,-2.576253333333329,4.964818333333339,2.621258333333334,1.6961241666666669,1.2535808333333334,1.6837233333333326,4.82639,2.202331666666669,1.5762275000000006,-5.018068666666663,-3.956792916666665,-3.30568444444444,2.0628762857142853,-2.7587764543025144,11.585580892301586
NiS,1.269589761904762,6.208653944444442,5.773690111111107,-0.8767180555555554,-1.7644499999999976,3.753415000000001,2.0506025,1.414245466666667,1.3246576666666663,1.1076316666666672,3.3345,1.933513333333333,1.2266381666666673,-4.157695999999998,-3.2241370833333334,-2.8133222222222223,2.2231463809523824,-1.5639432429930398,9.949557031043646
NiSe,1.0547710952380962,6.2362780555555535,5.957201444444439,-0.9459390972222218,-1.6961190476190469,3.4210527777777817,1.9268908333333328,1.2520076666666673,1.2638646666666664,0.9502383333333334,3.0198433333333345,1.714104444444445,1.211318666666667,-3.896864,-2.9987508333333337,-2.483906111111111,2.2578119523809503,-1.647316984100839,12.293385611153326
NiTe,0.8473527619047619,7.118793166666667,6.57134744444444,-1.0143929861111105,-1.6130733333333351,2.886687777777784,1.494493333333332,1.0322886000000009,0.906798666666667,0.6242300000000002,2.656133333333334,1.3321911111111109,1.158744416666667,-3.5605239999999965,-2.683579583333333,-2.16052,2.3266245238095222,-1.887089913149872,12.543033600390935
PdO,1.092632095238096,6.332488111111114,4.8807531111111135,-1.1935351666666667,-2.6382033333333323,4.721005000000005,2.1434933333333337,1.4918205000000004,1.2432758333333336,1.438355,4.192716666666666,1.69382,1.3724083333333332,-4.698933999999998,-3.723760833333333,-3.079989999999998,1.7683380952380916,-3.091426999856432,19.494809130499277
PdS,1.0671981428571435,6.727292944444445,5.921183111111108,-1.0351813611111107,-1.9499028571428565,3.2663511111111165,1.635597083333333,1.222042533333334,1.3657454999999996,0.8955999999999995,2.9561900000000008,1.765868888888889,1.1666603333333336,-3.980995333333333,-3.056824166666667,-2.7732027777777764,1.9940814761904748,-2.10569253021664,18.28286712980273
PdSe,0.9256584761904764,6.800479722222222,6.144702888888887,-0.9327687083333336,-1.809397142857143,3.0803427777777834,1.409159166666666,1.1049783000000004,1.2938139999999998,0.7864183333333334,2.6484366666666683,1.605463888888889,1.1514446666666671,-3.690537999999997,-2.863917916666667,-2.496544444444443,2.0973963333333314,-1.6737407901324983,21.452216071217244
PdTe,0.8148539999999996,7.373184111111112,6.939376499999997,-1.0276615555555553,-1.6825323809523818,2.8894650000000053,1.2683529166666665,0.978786300000001,1.0586641666666667,0.6488066666666671,2.442106666666668,1.2271727777777777,1.158188166666667,-3.5603626666666632,-2.6217916666666685,-2.147757222222222,2.2876609047619034,-1.6311434111118304,22.780220591433938
PtO,0.9743745238095236,6.115141500000003,5.385052055555556,-1.1851788055555554,-2.5321314285714265,3.6159927777777816,1.8924941666666668,1.3489417,1.232006666666667,1.064275,3.2959200000000006,1.4094905555555557,1.1832853333333326,-4.486329999999998,-3.3883620833333365,-2.7388605555555525,3.003463380952379,-2.699119764355125,20.932295040276216
PtS,0.8584989047619042,6.830520944444445,5.092910833333331,-1.0379887222222226,-2.151995714285716,2.5734383333333364,1.39835625,1.1261377000000008,1.1580128333333335,0.8470244444444444,2.440710000000001,1.39315,1.0664323333333332,-3.76131533333333,-2.5025937500000017,-2.174469444444442,3.2954938095238115,-1.7378402408577975,15.019447245087129
PtSe,0.7528721428571427,6.892817666666668,5.831256388888884,-1.042691736111111,-2.006342857142858,2.462348333333336,1.1063787499999995,1.0917188000000009,0.9556325,0.7136783333333332,2.200983333333334,1.1259555555555556,1.0261185,-3.578507333333332,-2.2630920833333343,-1.997151666666665,3.252699047619052,-1.656206567850381,17.073945687432165
PtTe,0.7118926666666655,7.213612055555556,6.785360944444441,-1.1143488472222218,-1.806836666666668,2.3894761111111142,1.1219199999999998,0.9760336000000008,0.8648330000000002,0.5644466666666667,1.9974433333333343,1.067907777777778,1.0883512499999997,-3.405317999999999,-2.035879166666668,-1.5725483333333323,3.3127756190476187,-1.5763734192981609,14.399617407708028
CuO,1.8367118095238104,5.646925333333333,5.3878910000000015,-0.8509297638888885,-3.1175309523809456,5.41951166666667,3.0468691666666654,2.011825600000001,1.8042391666666675,1.63466,5.486713333333333,2.172864444444446,1.635848750000001,-5.326265333333327,-4.901629583333337,-3.5015861111111115,1.8250470476190468,-3.406939904146812,18.49913015339176
CuS,1.5009705238095252,6.442388388888891,5.9922989999999965,-0.9441398472222224,-2.3632566666666595,4.101532222222227,2.4940933333333333,1.505842366666666,1.5367059999999997,1.164246666666667,3.5210066666666666,1.910274444444443,1.4621205000000004,-4.453732666666664,-3.616562500000001,-3.009892777777777,1.8517096666666648,-2.452929089833236,16.552644665761036
CuSe,1.1527289047619056,6.919525722222227,6.250995833333327,-0.995335319444444,-2.127439047619044,3.815928333333335,2.028728333333333,1.3083652999999995,1.5054779999999996,1.081395000000001,3.33964,1.5983033333333332,1.3929346666666662,-4.068659999999998,-3.3596454166666687,-2.805996111111109,1.8333536666666643,-2.732216773920174,19.33197075476705
CuTe,0.9656428095238102,7.971954000000002,6.244197166666662,-1.0701818888888883,-1.757749523809525,3.173421666666673,1.4538391666666663,1.175080133333334,1.1208508333333334,0.9388250000000008,2.95936,1.4822516666666667,1.2105512500000004,-3.938846666666664,-2.96284625,-2.4735905555555555,2.065688809523809,-2.6696643268120326,20.723140992722385
AgO,1.6076579047619066,6.081508111111112,5.163246944444445,-1.2007721805555551,-3.116320476190473,5.621127222222219,2.89688,1.8649739999999992,1.816245,1.623531666666667,5.491299999999999,1.8914500000000007,1.66271875,-5.428875333333325,-4.756844166666669,-3.4747644444444448,1.8227742857142848,-2.841436478096364,25.836629984585834
AgS,1.4087077142857145,7.114102222222229,6.130344666666664,-1.1237121527777765,-2.364299047619043,3.940545555555561,2.0170283333333328,1.9147579999999988,1.83537,1.1295150000000005,3.506273333333333,1.787139999999999,1.7457375000000002,-4.471271333333332,-3.6168925,-2.9968788888888898,1.9440700952380927,-2.333549176021907,21.3489757341438
AgSe,1.2704637142857154,7.274873888888895,6.465173777777773,-1.0639037083333331,-2.1251657142857128,3.6517700000000057,1.6241566666666656,1.828103666666665,1.64435,1.0913833333333338,3.0420166666666675,1.523016666666666,1.7476708333333333,-4.269637999999998,-3.315318333333332,-2.7935350000000003,1.9561183809523777,-2.0916496044047794,24.091439713124416
AgTe,1.115741190476191,8.625350222222224,6.576019944444442,-1.1349749166666658,-1.8367161904761915,3.2241761111111185,1.331994166666666,1.5864954999999987,1.2928533333333334,0.9729950000000008,2.870706666666668,1.4334216666666664,1.6575229166666663,-4.030831333333332,-2.8759295833333325,-2.4861638888888904,2.119280238095237,-2.5193029356425227,23.716562831072984
AuO,1.2095910476190472,5.878152000000002,4.856965166666666,-1.274658180555556,-3.0567395238095223,4.239802777777776,1.7507700000000002,1.6476234333333342,1.3766325,1.239711666666668,3.61192,1.429317222222222,1.241214416666666,-4.800711999999995,-4.141946666666668,-3.172098333333331,1.8330021428571408,-4.245502304871966,30.566870193751043
AuS,1.090344714285714,5.993717055555556,5.045280555555551,-1.2068944027777777,-2.4891609523809493,2.882645000000005,1.6315666666666664,1.213204766666668,1.3904078333333336,1.0466133333333332,2.765143333333335,1.5211238888888885,1.2360248333333332,-3.9533926666666654,-3.424881250000001,-2.765883333333332,1.8863723809523805,-2.355639287026991,20.28632289681798
AuSe,0.977642666666667,6.031970833333334,5.50755755555555,-1.2089423888888884,-2.270648095238094,2.753853888888893,1.4409783333333328,1.1403899333333347,1.2556248333333335,0.9539316666666668,2.729796666666667,1.3643849999999995,1.2814798333333337,-3.770380666666665,-3.126194583333334,-2.6953905555555537,1.879396904761904,-2.785699973319514,23.865572568648467
AuTe,0.8563952380952384,7.027026555555559,6.003767888888888,-1.1414740138888884,-1.8240800000000017,2.5574994444444483,1.2113633333333325,1.0591044333333348,1.0962550000000002,0.8694666666666674,2.648463333333334,1.298179444444444,1.0894849166666667,-3.7366426666666666,-2.723424583333334,-2.3838666666666675,2.093803857142855,-2.5200425621174207,18.293036138205004
ZnO,2.175706095238098,5.285678333333332,5.132318611111114,-0.8188481944444443,-2.064261428571428,6.588171666666668,3.508814166666666,2.365497833333334,1.9165491666666663,1.6053016666666662,6.595206666666664,3.099102222222224,2.087301666666665,-5.876729333333323,-4.573757083333336,-3.613517777777776,1.9967104761904744,-2.947164777602029,17.38392246617982
ZnS,1.7079899047619047,6.035872555555548,5.618784611111109,-0.7964154583333328,-1.852794761904761,4.872332777777784,2.980764166666665,1.8781217333333329,1.525116666666667,1.1706283333333332,4.065783333333332,2.636844444444445,1.7864455,-4.516715999999995,-3.836496666666666,-3.1380527777777725,2.0297742857142844,-2.262215751527422,20.903601512535417
ZnSe,1.4271614761904774,6.041570388888883,5.935075611111106,-0.9400452777777774,-1.8016919047619044,4.305246666666668,2.1596441666666664,1.6160583999999991,1.4749400000000006,1.0336749999999992,3.520143333333333,2.255772222222223,1.6837121666666677,-4.20112133333333,-3.604798333333335,-3.021049999999994,2.0497636190476167,-2.2932539524983957,22.95596499215518
ZnTe,1.1404294285714291,6.7746906111111045,5.998315277777777,-1.0445029444444442,-1.6865804761904772,3.526032222222228,1.6768383333333323,1.4653644999999995,1.2678303333333334,0.7982266666666664,3.0074966666666665,1.710946111111111,1.456735,-3.8668199999999984,-3.45801875,-2.706906666666666,2.0964659047619003,-1.9433856869852253,20.798620288251975
CdO,1.9345260952380987,5.259502777777777,5.178105777777778,-1.2226262083333337,-2.2413247619047585,6.837334444444441,3.0164166666666654,1.9327811666666648,2.1645933333333334,1.6708666666666667,6.680376666666665,2.538114999999999,2.027435416666666,-5.849168666666655,-4.517656250000001,-3.572096666666668,2.027396904761904,-2.912905616120472,17.80522819880136
CdS,1.5269433809523814,6.134936666666659,6.077100888888887,-1.062242986111111,-1.939419047619048,4.572070555555561,2.2790183333333327,1.957458333333332,1.7112558333333323,1.0988933333333333,3.6315966666666673,2.2811822222222227,1.8491125833333348,-4.472695999999999,-3.6534274999999976,-2.950728888888888,2.1044774285714274,-2.616092863997077,21.02693886466158
CdSe,1.3605014761904768,6.66068594444444,6.281218611111107,-1.0040087777777775,-1.8426976190476203,4.108157222222227,1.9036466666666665,1.8698901666666643,1.6251183333333332,1.0313733333333326,3.275453333333334,2.117586111111112,1.872740416666668,-4.261442666666665,-3.55847,-2.943043888888888,2.1562304761904745,-2.523210335863264,26.29727393093217
CdTe,1.2257418095238104,7.145175333333329,6.56967872222222,-1.1168061944444443,-1.6904757142857163,3.455726111111116,1.5852174999999995,1.683299999999999,1.36715,0.8473683333333331,2.85338,1.68435,1.724361666666667,-3.933938666666666,-3.4221208333333326,-2.700277777777778,2.183345714285711,-2.1537506261200083,23.97960019083962
HgO,1.3305457142857156,3.1666070555555565,3.2925088888888867,-1.6093388055555555,-2.7986042857142808,5.627405555555553,1.7043066666666664,1.7070591666666677,1.3321608333333337,1.3045494444444452,4.900833333333331,1.4192711111111111,1.5828667499999995,-5.4777299999999896,-4.163653333333334,-3.364344999999997,1.9186773809523807,-3.9627489959589663,14.99278501268411
HgS,0.938496476190477,3.429626000000003,3.375756555555557,-1.5808238888888888,-2.8008485714285665,3.702542777777782,1.259918333333333,1.3372172333333323,1.1133850000000003,1.0481244444444433,3.334493333333334,1.3640111111111102,1.4213045833333338,-4.325893333333335,-3.8048258333333336,-3.093023333333332,2.021614047619049,-3.229231105539213,12.488799805700957
HgSe,0.829532619047618,3.7339973333333343,3.491781000000002,-1.652972194444444,-2.6932319047619044,3.250765000000005,1.0929016666666669,1.2775473,1.0904250000000002,0.9567544444444436,3.195756666666668,1.176584444444444,1.27365375,-4.124967333333333,-3.6475975000000007,-3.0637799999999964,2.0633890952380955,-3.3127809261906305,13.54824838161683
HgTe,0.8709468095238095,5.030863444444436,4.723730444444443,-1.5024637083333334,-2.3703571428571446,2.904278888888895,1.1461779166666666,1.197877700000001,1.1402903333333336,0.8064133333333333,2.6685100000000013,1.1373602777777772,1.1948645833333331,-3.808583333333333,-3.441542500000001,-2.929851666666666,2.095566428571424,-2.775631780041803,15.860091235866179
Sc2OS,2.2589030476190493,5.8494617777777815,6.953117222222227,-0.7353707500000007,-0.619637619047619,5.677743888888893,4.579028333333333,2.6630746666666663,2.4987916666666665,2.1752416666666665,6.042823333333334,4.135747222222221,2.4539314999999986,-4.357516666666663,-3.4799379166666684,-2.6735722222222207,4.196994285714292,-1.0198525545480914,-16.111038910301698
Sc2OSe,2.2107260952380963,5.988626333333337,6.7202464444444505,-0.7449152083333338,-0.586962857142857,5.593916666666667,4.503074999999997,2.552396533333333,2.4724816666666665,2.0667850000000003,5.872910000000001,3.896739999999998,2.4240281666666657,-4.285698666666663,-3.309255000000001,-2.634372777777776,4.136847142857146,-1.2881287319104653,-15.386083417745166
Sc2OTe,1.853141523809526,6.750147444444447,6.951752111111119,-0.6346493611111109,-0.5643176190476192,5.366436111111111,3.895258333333332,2.1658339333333334,2.020958333333333,1.957695,5.479276666666668,3.624641111111111,1.966194,-4.05766733333333,-3.2191183333333315,-2.193292777777777,3.947467714285714,-0.9710356814358694,-18.799713450384747
Sc2SSe,1.6933626666666672,6.386011000000004,6.721849333333334,-0.7174261250000004,-0.7712947619047611,4.905726666666667,3.0124758333333324,1.7085295333333332,1.5290103333333331,1.5194633333333334,5.0428033333333335,2.942,1.711432833333333,-3.810055999999998,-2.7903287499999982,-2.291515555555554,3.949249714285717,-0.9804654647747268,-8.796521271697475
Sc2STe,1.3851556190476182,6.810678222222223,7.2651299999999965,-0.6524358611111112,-0.7094119047619041,4.690220555555555,2.9088983333333336,1.5116698333333334,1.5561936666666665,1.4423850000000007,4.708443333333333,2.842659444444444,1.4120171666666663,-3.563496666666665,-2.520892499999999,-1.981455555555553,3.771968285714284,-0.7737137687907482,-9.006118683347129
Sc2SeTe,1.2928654285714276,7.560891888888888,7.909986777777776,-0.6163062361111111,-0.7458009523809519,4.6304638888888885,2.6171612500000005,1.4254287,1.4400876666666662,1.2691033333333337,4.619583333333334,2.769804444444444,1.4074979999999997,-3.410502,-2.4007829166666657,-1.782874999999998,3.459015714285713,-1.0675429660771931,-3.534359311095855
Y2OS,2.1363783809523818,6.345499333333339,6.923498444444446,-0.6047236666666665,-0.4595714285714284,5.2720949999999975,4.3551699999999975,2.449203866666666,2.2515866666666664,2.1621200000000003,5.5913900000000005,3.9095922222222224,2.4898681666666658,-4.267875999999998,-3.3939754166666654,-2.5533111111111086,4.385128571428576,-0.9224991732187772,-18.294480037422225
Y2OSe,2.0943503809523816,6.4079544444444485,6.785143444444447,-0.5696549999999998,-0.4513376190476189,5.28242222222222,4.3183141666666645,2.4090573666666666,2.48912,2.0514266666666665,5.52457,3.7912744444444457,2.4298014999999986,-4.098321333333333,-3.271446666666666,-2.498451666666664,4.382690000000005,-0.8528772778118202,-14.44770850580332
