formula,2Dpfx,2Dpfy,CBM_GW,CBM,CBM_HSE06,Dgap_gw,Dgap_WSOC,Dgap,EBE,gp_gw,gp_HSE06,GWSOC,VBM_gw,VBM,VL,Eng,area,TDSL,CBM_HSE06.1,Eng
Re2S5Se2,5.244537222222223,9.958859999999998,-0.1039226666666666,-1.513534285714285,-1.0509563333776504,2.437356666666667,1.2205743333333334,1.1296616666666666,0.8362055555555553,2.4412466666666672,1.400133333333333,1.24641,-2.192732000000001,-2.413048333333334,3.6010633333333337,-51.24763748151012,32.612965,3.0,-1.0509563333776504,-51.24763748151012
Re2S6Se1,5.301888888888891,9.949183333333332,-0.1492678333333333,-1.5263728571428563,-1.0312231747581917,2.4937983333333333,1.2579886666666666,1.132796666666667,0.8428955555555553,2.52755,1.4102544444444445,1.2684716666666669,-2.2948400000000007,-2.524524444444445,3.631683333333333,-50.83543727553902,31.923614999999995,3.0,-1.0312231747581917,-50.83543727553902
Re2S1Te6,5.530351333333334,9.383751666666669,0.2276771249999997,-1.2299823809523818,-0.938196573908528,1.850466666666668,0.8204558333333335,0.703136666666667,0.6109688888888889,1.50835,0.9308652777777776,0.729015,-0.8449819999999997,-1.5345972222222228,3.5364642857142847,-50.44261390065444,40.03607499999999,3.0,-0.938196573908528,-50.442613900654436
Re2S2Te5,5.487077222222222,9.440901111111112,0.1899213749999999,-1.2547828571428572,-0.5252608511367447,1.7793533333333342,0.8064926666666671,0.7275600000000003,0.5921705555555554,1.56675,0.9762033333333332,0.7320124999999998,-0.9282379999999992,-1.5551161111111125,3.578881428571427,-50.96913932005427,39.22134999999999,3.0,-0.5252608511367447,-50.96913932005427
Re2S3Te4,5.497746666666667,9.22117722222222,0.0961044166666667,-1.278891428571429,-0.487041329617545,1.691380000000002,0.8964123333333334,0.80547,0.5852716666666663,1.58956,1.0858511111111095,0.7788124999999998,-1.0260559999999996,-1.602214444444445,3.631074285714287,-51.08832263228911,38.82811,3.0,-0.487041329617545,-51.088322632289106
Re2S4Te3,5.371803888888891,9.578025,0.0466219583333333,-1.3772904761904765,-0.7501218148007419,1.9695138888888888,0.9566468333333332,0.8376733333333333,0.8110955555555553,2.010326666666667,1.3491183333333328,0.8845291666666668,-1.4948,-2.0482772222222243,3.436305238095239,-52.057001953874334,36.96094,3.0,-0.7501218148007419,-52.057001953874334
Re2S5Te2,5.471058555555557,9.557806666666666,-0.0254620416666666,-1.4480942857142856,-0.8170921549348426,2.067514444444446,1.0560801666666664,0.8927550000000001,0.8302738888888889,2.1012066666666667,1.5645766666666667,1.0008041666666667,-1.6414659999999996,-2.1155494444444463,3.445722857142855,-51.60062613757157,35.87758666666667,3.0,-0.8170921549348426,-51.60062613757157
Re2S6Te1,5.469828333333333,9.211058333333328,-0.0897488749999999,-1.5084352380952388,-0.9812521128159376,2.2269000000000028,1.1463054999999995,0.9915616666666668,0.8701788888888887,2.3208766666666665,1.51814,1.1877725,-1.946682,-2.3138338888888903,3.4529390476190454,-51.1246380134553,33.891365,3.0,-0.9812521128159376,-51.1246380134553
Re2Se1Te6,5.9709030000000025,9.45458277777778,0.3238173749999998,-1.210393333333334,-0.8865102603918663,2.111826666666666,0.7548357666666672,0.7233550000000001,0.5775383333333334,1.7851199999999994,0.8536230555555558,0.7398150000000001,-0.771052,-1.5340538888888895,3.482103952380953,-41.6679214604654,39.642,3.0,-0.8865102603918663,-41.6679214604654
Re2Se2Te5,5.797224666666669,9.23698277777778,0.289221583333333,-1.2199285714285717,-0.9643415742631252,2.02659,0.7543361000000001,0.680745,0.5782183333333332,1.60604,0.9147866666666666,0.7138433333333336,-0.8103400000000001,-1.5286866666666667,3.553263952380952,-42.35915919658101,38.74414,3.0,-0.9643415742631252,-42.359159196581004
Re2Se3Te4,5.712199666666669,9.455167777777778,0.2432296249999997,-1.2359119047619045,-0.9229838827247052,2.00398,0.7746899333333334,0.69459,0.5541233333333332,1.70008,0.9429941666666664,0.6980483333333336,-0.8646479999999998,-1.5826744444444447,3.591046095238097,-42.93977490379483,38.79776,3.0,-0.9229838827247052,-42.93977490379483
Re2Se4Te3,5.848741666666668,9.677586666666668,0.2370432916666665,-1.3252533333333318,-0.8212566478533311,2.0344611111111104,0.7968565999999997,0.6706300000000001,0.666546666666667,1.86413,1.0637227777777774,0.6953366666666666,-1.0747919999999995,-1.7745455555555565,3.5327652380952395,-43.93012823767378,37.94419500000001,3.0,-0.8212566478533311,-43.930128237673784
Re2Se5Te2,5.854673333333335,9.576630000000003,0.2128493333333332,-1.3185938095238086,-0.9830152248686416,2.0009827777777778,0.8093506,0.7441550000000001,0.6683683333333337,1.86856,1.0884661111111102,0.7113075000000001,-1.1340619999999997,-1.83648388888889,3.52303523809524,-44.38221251826138,36.798765,3.0,-0.9830152248686416,-44.38221251826138
Re2Se6Te1,5.719570555555557,9.666663333333336,0.1950619583333332,-1.3073323809523802,-1.118027124606063,2.0295544444444444,0.8526622666666663,0.7535550000000002,0.6822516666666671,2.016760000000001,1.0946877777777768,0.741485,-1.2754459999999994,-1.8694216666666683,3.5142280952380966,-45.0834969713,36.240355,3.0,-1.118027124606063,-45.0834969713
Fe2O1S6,4.503771666666665,6.908151666666668,-0.5924803055555558,-2.5814709523809527,-2.1266342361547026,3.407596666666666,2.005141999999999,2.1094083333333336,1.2728733333333333,3.147686666666667,3.1315650000000006,2.0240775000000006,-3.810313333333332,-4.447174444444444,2.386121428571428,-41.40605514620314,27.80400000000001,3.0,-2.1266342361547026,-41.406055146203144
Fe2O2S5,4.481161111111112,6.8851,-0.712484111111111,-2.650243809523809,-1.936699429863726,3.435202222222223,2.1828546666666666,2.2407483333333342,1.3062283333333338,3.2078333333333338,3.556707777777778,2.1929716666666668,-3.9194906666666647,-4.62429611111111,2.343653333333332,-45.42440311084522,26.623265,3.0,-1.936699429863726,-45.42440311084522
Fe2O3S4,4.099224444444447,6.617477222222223,-0.7976186388888893,-3.07553142857143,-1.9962181720894048,3.553548333333332,2.353470333333332,2.370963333333334,1.4428383333333337,3.28466,3.804342777777777,2.586784166666667,-4.296372666666667,-4.857926111111112,2.297979523809523,-48.51655913820417,25.88499,3.0,-1.9962181720894052,-48.51655913820417
Fe2O4S3,3.574076111111112,6.125105555555558,-0.8201401250000001,-3.766778571428571,-2.45974260862038,4.462866111111113,2.583422499999999,2.9041750000000004,1.685075,3.935603333333333,4.296584444444446,2.7955541666666663,-5.533888666666661,-5.559543333333334,1.993608095238096,-53.57690389304853,25.037990000000004,3.0,-2.45974260862038,-53.576903893048524
Fe2O5S2,3.595386111111111,6.116115555555556,-0.9463473194444444,-3.8946466666666657,-3.2057832145710936,5.196829444444445,2.520931833333332,2.7618116666666674,1.6897666666666669,4.598533333333332,4.24771388888889,2.704385833333332,-5.727818666666663,-5.459702222222224,1.868050000000001,-55.56388266088375,24.397915,3.0,-3.2057832145710936,-55.56388266088375
Fe2O6S1,3.6698361111111097,5.853478333333334,-0.9210952499999998,-3.930177142857141,-3.447659105187108,5.573344444444444,2.527516833333333,2.7067550000000007,1.7256233333333333,4.862189999999999,4.14766277777778,2.751944166666666,-6.050925999999997,-5.579256666666669,1.8299157142857148,-56.59704261855536,23.647865,3.0,-3.447659105187108,-56.59704261855536
Fe2O1Se6,5.221036111111112,7.486603333333332,-0.4689366388888888,-2.3415633333333314,-1.8856114670427035,3.1412105555555563,1.524211999999999,1.66292,1.1660822222222222,2.852426666666667,2.2095694444444445,1.47445875,-3.4377693333333323,-3.818777777777778,2.567295238095235,-40.589703373280784,33.634195000000005,3.0,-1.8856114670427035,-40.589703373280784
Fe2O2Se5,4.555163888888892,7.221950000000003,-0.6216970416666665,-2.677657142857142,-1.7093053421004776,3.309888333333332,1.7292779999999983,1.6483,1.190510555555556,2.7552866666666675,2.5513072222222224,1.776115,-3.728517999999998,-4.23847222222222,2.642926904761903,-42.66932690088379,31.016720000000007,3.0,-1.7093053421004776,-42.66932690088379
Fe2O3Se4,4.145591666666668,6.963685555555556,-0.7283837777777777,-2.866915714285714,-1.497471959484572,3.442105555555554,2.0432669999999984,1.99921,1.3368288888888895,2.831353333333334,3.3177727777777792,2.183706666666667,-3.9886233333333294,-4.55004388888889,2.5190128571428563,-44.29198604975729,29.93799,3.0,-1.497471959484572,-44.29198604975729
Fe2O4Se3,3.790565000000002,5.918263333333331,-1.0352558888888883,-3.594486666666665,-2.1974165662471417,4.243932222222221,2.383484833333331,2.8022916666666657,1.5891650000000004,3.954453333333333,4.172902222222223,2.524329166666666,-5.336645333333331,-4.939061111111109,2.0370504761904766,-49.260177563413336,25.247765000000005,3.0,-2.1974165662471417,-49.260177563413336
Fe2O5Se2,3.583142222222222,5.880546666666665,-1.2116964444444442,-3.780780952380949,-3.12136321769833,4.6937050000000005,2.3819574999999977,2.879305,1.61753,4.15929,4.132972222222223,2.5383608333333334,-5.665686666666663,-5.3061333333333325,1.919958571428572,-50.84288755983583,24.92614499999999,3.0,-3.12136321769833,-50.84288755983583
Fe2O6Se1,3.4619366666666656,5.663643888888888,-1.1179876805555558,-3.937192380952379,-3.356630772817721,5.457668888888888,2.4607888333333325,2.752125000000001,1.7079166666666667,4.6522066666666655,4.082869444444445,2.5159158333333327,-6.006876666666664,-5.430503333333334,1.8711180952380944,-52.13674037118326,23.439205,3.0,-3.356630772817721,-52.13674037118326
Fe2O1Te6,5.263232166666665,8.253116666666667,-0.4129603472222221,-1.81141,-1.4669645718150282,2.5869138888888874,1.1418351666666673,0.9051983333333332,0.9180055555555552,2.446046666666668,1.6823455555555555,1.1762974999999998,-2.794412666666666,-2.769815,3.124199523809525,-41.25264047699832,39.347965,3.0,-1.4669645718150282,-41.25264047699832
Fe2O2Te5,4.899571388888888,7.763967777777778,-0.5544219027777777,-1.93813238095238,-1.3314499063825571,2.808654999999999,1.3188689999999998,0.9220483333333334,1.0328466666666671,2.5836366666666675,1.9726516666666665,1.2678320833333327,-3.028145999999999,-3.113752777777776,3.0912890476190484,-42.676649215743495,38.06646999999999,3.0,-1.3314499063825571,-42.676649215743495
Fe2O3Te4,4.929908611111113,7.900412777777778,-0.8347562222222221,-2.315469999999998,-0.8563975269813703,3.174392777777779,1.4787836666666656,1.2741166666666666,1.127128888888889,2.914593333333333,2.250145555555556,1.6522508333333334,-3.492569333333333,-3.790060555555556,2.9289871428571423,-45.20599001462638,34.55551499999999,3.0,-0.8563975269813703,-45.20599001462638
Fe2O4Te3,3.841434444444444,6.421713888888888,-0.938928222222222,-2.5948514285714275,-1.3237470425365594,4.207821111111112,2.153360166666664,1.8528733333333327,1.4847583333333323,3.913419999999999,3.5517977777777787,2.076711666666666,-4.8652006666666665,-4.441264999999995,2.1952438095238107,-51.54202682149821,30.522405000000006,3.0,-1.3237470425365594,-51.54202682149821
Fe2O5Te2,3.500797222222221,6.241848333333332,-1.3572461666666669,-3.2684609523809525,-1.9817401541992588,4.317236666666666,2.1360414999999984,2.2187400000000004,1.5297083333333328,4.0811433333333325,3.556296111111112,2.232189166666666,-5.290858666666666,-4.834781111111107,2.003455238095237,-54.01494754511421,25.712344999999992,3.0,-1.9817401541992588,-54.01494754511421
Fe2O6Te1,3.155645555555556,6.059407222222222,-1.5276668749999995,-3.639119047619047,-2.993514828377889,5.159625555555556,2.2778311666666653,2.31995,1.6113166666666665,4.703239999999999,4.09527111111111,2.3592941666666647,-5.827189333333333,-5.1634422222222245,1.923070952380952,-56.34663120299258,24.626389999999983,3.0,-2.993514828377889,-56.34663120299258
Fe2S1Se6,5.616608333333335,7.2474883333333295,-0.3555354444444444,-1.740902380952381,-1.517502326477287,2.765541111111112,1.3501069999999995,1.3218233333333331,0.8302983333333335,2.559220000000001,1.6898855555555552,1.1981129166666664,-2.8740026666666667,-3.2028977777777783,2.958866190476191,-43.16690048836265,34.85895999999998,3.0,-1.517502326477287,-43.16690048836265
Fe2S2Se5,5.571220000000002,7.255373888888885,-0.3592574583333333,-1.7555638095238095,-1.5074755454422246,2.791124444444445,1.3996256666666662,1.2638679999999995,0.8388155555555558,2.4686000000000003,1.8033405555555544,1.2889854166666663,-2.937266666666666,-3.264286666666666,2.935795714285714,-42.68835074775095,34.67436499999999,3.0,-1.5074755454422246,-42.68835074775095
Fe2S3Se4,5.508821666666669,7.128513888888885,-0.3712047222222221,-1.7748714285714284,-1.4348889564000151,2.8134494444444456,1.5248063333333337,1.2955413333333332,0.8595455555555558,2.4889300000000003,1.8776461111111105,1.3417029166666663,-2.990150666666666,-3.415895555555555,2.969852857142857,-41.797098696808064,34.028895,3.0,-1.4348889564000151,-41.797098696808064
Fe2S4Se3,5.347711666666668,6.930568888888885,-0.3936055972222222,-1.7922890476190476,-1.5286416557940912,2.954231666666668,1.7222479999999991,1.4161,0.97502,2.818266666666667,2.3587099999999985,1.6362425000000005,-3.224157333333332,-3.6510544444444464,2.911551904761904,-41.42647801830119,33.064175,3.0,-1.5286416557940912,-41.42647801830119
Fe2S5Se2,5.219877222222225,6.978308888888884,-0.3946145555555557,-1.833138095238096,-1.5450320387260883,2.963086666666668,1.7165736666666662,1.467375,0.9866616666666664,2.8336266666666665,2.534351666666665,1.7264783333333336,-3.2813293333333315,-3.656071111111112,2.8794071428571435,-40.21117942732788,32.645194999999994,3.0,-1.5450320387260883,-40.21117942732788
Fe2S6Se1,5.1648327777777805,6.937468888888884,-0.4290161527777779,-1.898530476190476,-1.5460564231793044,2.9393277777777778,1.783111,1.5375000000000003,0.9929533333333336,2.7980466666666666,2.5727722222222207,1.8335691666666667,-3.3383393333333315,-3.7355533333333337,2.803844761904763,-39.30015714023169,31.987395000000003,3.0,-1.5460564231793044,-39.30015714023169
Fe2S1Te6,6.051519055555553,8.568123888888893,-0.1718887916666666,-1.4490421428571434,-1.4375884145562086,2.102125,0.9384552666666668,0.7300266666666668,0.5946694444444441,1.9298800000000005,1.297860000000001,0.9201233333333332,-2.3100139999999985,-2.336465555555556,3.2704200000000045,-42.815100257154285,38.128015,3.0,-1.4375884145562086,-42.815100257154285
Fe2S2Te5,5.816354666666666,8.474799444444447,-0.2366869583333334,-1.4111159523809536,-1.2234343559292933,2.1671683333333323,1.0073782666666673,0.7872583333333337,0.6048316666666662,1.966310000000001,1.3345300000000009,0.9351143333333332,-2.3399553333333305,-2.3279622222222227,3.2837228571428603,-42.44280877805437,37.14948,3.0,-1.2234343559292933,-42.44280877805437
Fe2S3Te4,5.887792444444443,8.305377222222221,-0.2656000555555556,-1.436365238095238,-1.0521754798013052,2.234049444444446,1.0837716000000002,0.8297883333333335,0.6531349999999997,1.9693900000000004,1.5430072222222218,1.0293893333333333,-2.4009886666666644,-2.422243888888889,3.360803809523811,-41.972132920450136,36.54887499999999,3.0,-1.0521754798013052,-41.972132920450136
Fe2S4Te3,5.436281666666665,7.092569444444443,-0.3581365,-1.6402290476190482,-0.9051527398338856,2.641758888888891,1.312890933333333,1.2655833333333333,0.8967244444444443,2.642016666666668,2.020683888888889,1.398801833333334,-2.800222000000004,-3.152809444444445,2.886781428571429,-42.40879383008816,34.22597999999999,3.0,-0.9051527398338856,-42.40879383008816
Fe2S5Te2,5.360677222222222,7.138659444444443,-0.379138638888889,-1.6613380952380954,-1.1077154485364478,2.827921111111112,1.488400933333334,1.4199466666666662,0.9272233333333332,2.811546666666666,2.220940555555556,1.4372218333333333,-3.041650000000001,-3.3490033333333327,2.811116190476189,-41.60187124159022,32.89450499999999,3.0,-1.1077154485364478,-41.60187124159022
Fe2S6Te1,5.298770277777779,7.123527777777777,-0.4234757638888889,-1.7310619047619038,-1.3658978034305087,2.902494444444446,1.6821422666666674,1.4378699999999998,0.972289444444444,2.956206666666666,2.570833888888888,1.5887824999999995,-3.190751999999999,-3.5092616666666663,2.8551714285714302,-40.60692578859996,32.42128,3.0,-1.3658978034305087,-40.60692578859996
Fe2Se1Te6,6.285792055555555,8.746384444444447,-0.1306016666666665,-1.4372892857142865,-1.56407858411773,2.066032777777777,0.9246232666666668,0.7421516666666668,0.5679333333333334,1.8284200000000004,1.291330555555556,0.9085683333333332,-2.179236,-2.345586111111112,3.1705119047619084,-33.29148251726915,38.18966,3.0,-1.56407858411773,-33.29148251726915
Fe2Se2Te5,6.286034277777777,8.746281111111113,-0.1737981666666667,-1.4584050000000006,-1.4932436838522012,2.1061222222222207,0.9430006,0.773626666666667,0.5750477777777778,1.8242000000000005,1.3132177777777785,0.8917533333333332,-2.2482166666666656,-2.304567777777779,3.1412485714285725,-33.61908418260888,37.50272499999999,3.0,-1.4932436838522012,-33.61908418260888
Fe2Se3Te4,6.29216572222222,8.64259222222222,-0.1978342083333334,-1.4562742857142867,-1.4784112991423533,2.160278333333332,0.9563469333333332,0.7336016666666668,0.5661327777777778,1.8225,1.3327394444444454,0.9005643333333331,-2.299700666666665,-2.2996377777777783,3.223655714285713,-33.76261272122471,36.63357499999999,3.0,-1.4784112991423533,-33.76261272122471
Fe2Se4Te3,6.022816888888888,8.219299666666664,-0.2508530277777779,-1.5134300000000007,-1.3423750896708029,2.263588333333333,1.0238862666666668,0.9422433333333332,0.6881322222222223,2.01499,1.4290233333333335,0.9452818333333336,-2.400109333333331,-2.5868761111111103,3.0150842857142868,-34.31665254369052,36.085995,3.0,-1.3423750896708029,-34.316652543690516
Fe2Se5Te2,5.776350000000001,8.106989666666667,-0.2925269444444445,-1.5756104761904774,-1.2451316609778589,2.369841666666668,1.1244842666666663,0.9128783333333332,0.7071394444444445,2.04718,1.507891111111111,1.051625583333333,-2.423612666666664,-2.686691111111111,2.985147142857143,-34.280488283671914,34.517165,3.0,-1.2451316609778589,-34.280488283671914
Fe2Se6Te1,5.770792777777777,8.148801333333335,-0.2988080694444446,-1.5867395238095243,-1.3176016338042766,2.4131049999999994,1.2205139333333326,1.004575,0.7665150000000002,2.10393,1.5959811111111113,1.1315787499999996,-2.4808999999999988,-2.8616211111111096,3.0558171428571432,-34.19677499712862,35.602315,3.0,-1.3176016338042766,-34.19677499712862
Ru2O1S6,4.223892222222221,7.554999999999995,-0.5770088472222223,-2.398104761904761,-2.1610467732438585,2.91997611111111,1.670012333333334,1.5992083333333331,1.0722,2.79645,2.0962333333333327,1.445895,-3.230483333333331,-4.038162222222223,2.697855238095236,-45.18505494821622,29.95764,3.0,-2.1610467732438585,-45.18505494821622
Ru2O2S5,3.78586388888889,7.695216666666665,-0.6980868055555556,-2.695292380952381,-2.201065742950393,2.987952777777776,1.718352333333334,1.706725,1.0986944444444449,2.8704,2.3613433333333336,1.6191858333333329,-3.357727333333332,-4.423587222222221,2.606048095238092,-49.36566355672549,28.525095,3.0,-2.201065742950393,-49.365663556725494
Ru2O3S4,3.3361788888888904,7.205998888888886,-0.8955044305555551,-2.9009514285714286,-2.7435342279139614,3.035934999999999,1.9604536666666672,1.8003216666666666,1.227735000000001,2.9665533333333327,2.6182233333333342,1.8540175,-3.53175,-4.563532777777778,2.5068971428571403,-53.006697355351946,27.030784999999995,3.0,-2.7435342279139614,-53.006697355351946
Ru2O4S3,3.1151172222222208,6.651860555555556,-1.2517510972222226,-3.689384285714283,-2.850187775225326,3.68747,2.185482333333334,1.5514900000000005,1.4731600000000007,3.6848666666666654,2.9912211111111087,2.205335,-4.239185333333332,-5.107405000000002,1.9495142857142864,-58.41825420344446,26.87374,3.0,-2.850187775225326,-58.41825420344446
Ru2O5S2,3.18098722222222,6.837477222222224,-1.3963241249999996,-3.766737619047616,-2.951861740449332,4.019842222222221,2.138011666666667,1.5468283333333332,1.4522183333333338,3.9154299999999993,2.757073888888888,2.206681666666665,-4.513995333333331,-5.277833333333335,1.888833333333334,-60.20386898494401,26.76341,3.0,-2.951861740449332,-60.20386898494401
Ru2O6S1,2.9755922222222195,6.492174444444446,-1.408558388888889,-3.906768095238093,-3.432535424343735,4.728140555555553,2.118648333333334,1.6116483333333331,1.5309700000000004,4.479759999999999,2.5792083333333324,2.1609016666666663,-4.872461333333329,-5.460325555555558,1.9186095238095244,-61.05667148319078,26.25008999999999,3.0,-3.432535424343735,-61.05667148319078
Ru2O1Se6,4.602525000000001,8.268578333333332,-0.3780041666666666,-2.1842,-1.8829644340691003,2.488055,1.3035596666666678,1.157725,0.8688927777777777,2.2133300000000005,1.553722777777778,1.167563333333333,-2.62665,-3.2203705555555544,2.8305819047619014,-42.80817230434895,33.09705,3.0,-1.8829644340691003,-42.80817230434895
Ru2O2Se5,4.092727777777779,7.987041666666665,-0.4870986527777777,-2.335400476190476,-1.9481472236166777,2.7051877777777737,1.3899910000000002,1.498536666666667,0.9634138888888892,2.131090000000001,1.7234050000000003,1.3695475,-2.9581319999999987,-3.724837777777778,2.8535557142857115,-45.50211146494468,31.161089999999994,3.0,-1.9481472236166777,-45.50211146494468
Ru2O3Se4,3.627891111111112,7.5975949999999965,-0.677453944444444,-2.7073628571428583,-2.315360457144472,2.961006666666664,1.7267563333333338,1.600596666666667,1.0681577777777786,2.422926666666667,2.023163888888889,1.7176829999999998,-3.254293333333332,-4.201570555555554,2.710144761904762,-48.26003527850087,29.607535,3.0,-2.315360457144472,-48.26003527850087
Ru2O4Se3,3.454398888888888,6.516351666666667,-0.9576789305555554,-3.458929523809525,-2.584418393773784,3.599566666666665,2.030427000000001,1.498235,1.3961400000000006,3.54572,2.855206666666666,1.9343241666666664,-4.130242666666663,-4.759805,2.0927842857142864,-53.647500904100966,27.55276499999999,3.0,-2.584418393773784,-53.647500904100966
Ru2O5Se2,3.026555555555553,6.755926666666666,-1.335471555555556,-3.64814,-2.9806845456267954,3.8489922222222193,2.0524180000000003,1.5764566666666666,1.417228333333334,3.799160000000001,2.623717222222222,2.085086666666665,-4.326671333333332,-4.941142777777778,1.9721938095238087,-55.2828990609503,26.095551666666665,3.0,-2.9806845456267954,-55.2828990609503
Ru2O6Se1,3.019923888888887,6.432211666666669,-1.442740041666667,-3.945966666666665,-3.413564464694326,4.492733888888888,2.1245843333333334,1.547915,1.5053350000000003,4.214729999999999,2.538585555555555,2.1077766666666657,-4.78996133333333,-5.287484444444447,1.926840476190476,-56.41743152520343,26.014319999999994,3.0,-3.413564464694326,-56.417431525203426
Ru2O1Te6,4.61161638888889,8.307628888888889,-0.1789682361111111,-1.8060290476190488,-1.2746650354658322,1.98751,0.997230733333334,0.9255049999999998,0.7015566666666668,1.6571700000000007,1.3959072222222215,0.8652520833333334,-1.6883899999999996,-2.330207222222222,3.129408571428573,-42.1028215280962,39.175785,3.0,-1.2746650354658322,-42.1028215280962
Ru2O2Te5,4.381075000000001,8.169061666666666,-0.3447677777777777,-1.9783933333333328,-1.432137951374779,2.254651666666668,1.110653066666667,1.04906,0.7724705555555555,2.0998200000000007,1.589346111111111,1.0293416666666662,-2.073818,-2.6420916666666656,3.092918571428572,-44.88570054702649,38.61550499999999,3.0,-1.432137951374779,-44.88570054702649
Ru2O3Te4,4.674746111111113,8.026973333333329,-0.7028880138888887,-2.254496190476189,-1.4539164835035374,2.479099999999999,1.391831333333334,1.161431666666667,0.8602749999999999,1.9910700000000008,1.7190538888888889,1.2798633333333331,-2.4529173333333323,-3.1909099999999992,3.0153828571428565,-48.35555282346174,36.97275499999999,3.0,-1.4539164835035374,-48.35555282346174
Ru2O4Te3,4.229365000000001,7.0948366666666685,-0.9071920277777776,-2.666474285714284,-1.5051578807501869,3.552872777777775,1.9914433333333328,1.3061400000000003,1.3181166666666664,3.4983433333333327,2.8794494444444445,1.7889458333333332,-3.777148666666666,-4.581912777777779,2.3470219047619034,-55.461206506260666,31.158430000000006,3.0,-1.5051578807501869,-55.461206506260666
Ru2O5Te2,3.862718888888891,6.9056783333333325,-1.172185222222222,-3.206159047619048,-2.910355860675239,3.7001572222222174,2.0109610000000004,1.5668933333333337,1.3404566666666666,3.760973333333333,2.5356033333333325,1.8863283333333327,-4.183413333333334,-4.603666111111111,2.1569800000000003,-58.07021526298993,27.669205,3.0,-2.910355860675239,-58.07021526298993
Ru2O6Te1,3.1919638888888886,6.872757777777777,-1.5986304583333342,-3.483795714285716,-2.90655911583683,4.157026111111109,2.054825,1.6041416666666666,1.4847283333333343,3.992396666666666,2.6067822222222223,1.9564241666666653,-4.580611333333334,-4.983216666666669,2.020857619047617,-60.28906373166917,26.140274999999992,3.0,-2.90655911583683,-60.289063731669174
Ru2S1Se6,5.233996444444444,8.068503333333332,-0.1404829583333332,-1.4834552380952375,-1.446227502056611,2.171681666666668,1.0795576,0.8642016666666669,0.7139166666666666,2.09818,1.025375,0.9877133333333334,-2.121392,-2.323759444444445,3.332181428571426,-45.13448111907648,35.18430499999998,3.0,-1.446227502056611,-45.13448111907648
Ru2S2Se5,5.247659777777777,7.97634,-0.1733792083333333,-1.552230476190476,-1.4897381494209498,2.1857700000000007,1.0946202666666662,0.8707416666666667,0.7233233333333333,2.12091,1.0538483333333335,0.9959933333333332,-2.212346000000001,-2.3985516666666675,3.3366857142857134,-44.44684536206505,35.41784,3.0,-1.4897381494209498,-44.44684536206505
Ru2S3Se4,5.093403666666665,8.077158333333331,-0.2174416666666666,-1.5561676190476188,-1.6017901133722443,2.2191883333333338,1.1409939333333332,0.9593366666666668,0.7712733333333334,2.15256,1.120928333333333,1.0630608333333331,-2.323878,-2.45268277777778,3.344105714285713,-43.43748212614838,34.14511499999999,3.0,-1.6017901133722443,-43.43748212614838
Ru2S4Se3,5.009005888888889,8.142221666666668,-0.2633343194444444,-1.6241004761904754,-1.6682076352303803,2.4468316666666667,1.3059829333333337,1.05417,0.8764644444444446,2.423206666666667,1.4305466666666666,1.1327250000000002,-2.550994000000002,-2.81388166666667,3.2503166666666656,-43.51405974694681,33.83741999999999,3.0,-1.6682076352303803,-43.51405974694681
Ru2S5Se2,4.901242222222222,7.854055,-0.276538986111111,-1.6539728571428558,-1.694380155503446,2.4660483333333327,1.3540865999999998,1.0685466666666668,0.8950899999999999,2.455076666666667,1.4533505555555557,1.1529175,-2.6511800000000023,-2.9079433333333378,3.216115238095238,-43.09278548616839,33.04691,3.0,-1.694380155503446,-43.09278548616839
Ru2S6Se1,4.878402222222222,7.763544999999998,-0.3441429861111111,-1.647657142857142,-1.6226154640136408,2.4803199999999994,1.3853718666666672,1.1648066666666663,0.8946716666666666,2.3384366666666674,1.5569066666666669,1.2805025000000003,-2.7402380000000006,-3.055600555555559,3.223792857142856,-42.892241549433336,32.04331,3.0,-1.6226154640136408,-42.892241549433336
Ru2S1Te6,5.291726333333336,8.614610555555553,0.0532976527777777,-1.3482257142857152,-1.242901774823766,1.7507416666666658,0.8353522666666666,0.7799066666666669,0.5944211111111111,1.49402,0.9824977777777772,0.8056033333333333,-1.3770059999999995,-1.8158805555555564,3.332007428571432,-42.28039966545966,38.95719999999997,3.0,-1.242901774823766,-42.28039966545966
Ru2S2Te5,4.96726477777778,8.402155555555554,0.0211654027777777,-1.342697142857143,-1.0357713753802382,1.7974216666666658,0.8212762666666664,0.7570749999999999,0.5819172222222222,1.6521799999999995,1.018677777777777,0.8286783333333332,-1.4723099999999998,-1.7905699999999998,3.2839569523809566,-42.72837436507879,38.10002999999998,3.0,-1.0357713753802382,-42.728374365078786
Ru2S3Te4,4.701289777777777,8.292571111111108,-0.0418502777777777,-1.4016228571428573,-1.271906474613729,1.8806249999999995,0.8761952666666661,0.7502599999999999,0.593221111111111,1.68857,1.17203111111111,0.7988635000000001,-1.578869999999999,-1.8417972222222216,3.3538745714285785,-42.89829878079579,36.46191,3.0,-1.271906474613729,-42.89829878079579
Ru2S4Te3,4.793644444444445,8.143272222222224,-0.1584395555555555,-1.5065523809523798,-1.398104800674714,2.1968388888888897,1.0304149333333328,0.8726116666666668,0.80127,2.0642666666666667,1.4292399999999996,0.8836241666666664,-1.952289999999999,-2.3985105555555566,3.0002809523809506,-44.135927982657456,35.45522,3.0,-1.398104800674714,-44.135927982657456
